"Plot Title: 20568252"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568252, SEN S/N: 20568252)","Temp, °C (LGR S/N: 20568252, SEN S/N: 20568252)","Expired Sensor Cap (LGR S/N: 20568252)","End Of File (LGR S/N: 20568252)"
9318,11/25/19 02:15:00 PM,9.35,11.56,,
9319,11/25/19 02:30:00 PM,9.30,11.64,,
9320,11/25/19 02:45:00 PM,9.26,11.72,,
9321,11/25/19 03:00:00 PM,9.22,11.82,,
9322,11/25/19 03:15:00 PM,9.24,11.90,,
9323,11/25/19 03:30:00 PM,9.18,11.96,,
9324,11/25/19 03:45:00 PM,9.22,11.88,,
9325,11/25/19 04:00:00 PM,9.25,11.86,,
9326,11/25/19 04:15:00 PM,9.24,11.86,,
9327,11/25/19 04:30:00 PM,9.27,11.90,,
9328,11/25/19 04:45:00 PM,9.28,11.90,,
9329,11/25/19 05:00:00 PM,9.30,11.92,,
9330,11/25/19 05:15:00 PM,9.26,11.90,,
9331,11/25/19 05:30:00 PM,9.27,11.86,,
9332,11/25/19 05:45:00 PM,9.28,11.80,,
9333,11/25/19 06:00:00 PM,9.26,11.84,,
9334,11/25/19 06:15:00 PM,9.27,11.86,,
9335,11/25/19 06:30:00 PM,9.25,11.88,,
9336,11/25/19 06:45:00 PM,9.25,11.86,,
9337,11/25/19 07:00:00 PM,9.27,11.82,,
9338,11/25/19 07:15:00 PM,9.27,11.78,,
9339,11/25/19 07:30:00 PM,9.28,11.80,,
9340,11/25/19 07:45:00 PM,9.26,11.80,,
9341,11/25/19 08:00:00 PM,9.23,11.80,,
9342,11/25/19 08:15:00 PM,9.23,11.78,,
9343,11/25/19 08:30:00 PM,9.19,11.78,,
9344,11/25/19 08:45:00 PM,9.18,11.76,,
9345,11/25/19 09:00:00 PM,9.18,11.74,,
9346,11/25/19 09:15:00 PM,9.10,11.70,,
9347,11/25/19 09:30:00 PM,9.09,11.66,,
9348,11/25/19 09:45:00 PM,9.07,11.64,,
9349,11/25/19 10:00:00 PM,9.04,11.60,,
9350,11/25/19 10:15:00 PM,9.08,11.54,,
9351,11/25/19 10:30:00 PM,9.07,11.50,,
9352,11/25/19 10:45:00 PM,9.11,11.46,,
9353,11/25/19 11:00:00 PM,9.06,11.48,,
9354,11/25/19 11:15:00 PM,9.08,11.44,,
9355,11/25/19 11:30:00 PM,9.04,11.42,,
9356,11/25/19 11:45:00 PM,8.98,11.36,,
9357,11/26/19 12:00:00 AM,8.83,11.26,,
9358,11/26/19 12:15:00 AM,8.97,11.16,,
9359,11/26/19 12:30:00 AM,8.91,11.16,,
9360,11/26/19 12:45:00 AM,8.90,11.04,,
9361,11/26/19 01:00:00 AM,9.01,10.76,,
9362,11/26/19 01:15:00 AM,9.17,10.34,,
9363,11/26/19 01:30:00 AM,9.51,9.50,,
9364,11/26/19 01:45:00 AM,9.96,8.14,,
9365,11/26/19 02:00:00 AM,12.73,6.56,,
9366,11/26/19 02:15:00 AM,12.80,5.56,,
9367,11/26/19 02:30:00 AM,12.86,5.00,,
9368,11/26/19 02:45:00 AM,12.99,4.54,,
9369,11/26/19 03:00:00 AM,13.03,4.28,,
9370,11/26/19 03:15:00 AM,13.05,4.16,,
9371,11/26/19 03:30:00 AM,13.03,4.24,,
9372,11/26/19 03:45:00 AM,13.02,4.46,,
9373,11/26/19 04:00:00 AM,11.15,5.16,,
9374,11/26/19 04:15:00 AM,9.94,7.84,,
9375,11/26/19 04:30:00 AM,9.50,8.98,,
9376,11/26/19 04:45:00 AM,9.13,9.62,,
9377,11/26/19 05:00:00 AM,9.03,9.98,,
9378,11/26/19 05:15:00 AM,9.03,10.20,,
9379,11/26/19 05:30:00 AM,8.97,10.32,,
9380,11/26/19 05:45:00 AM,8.97,10.38,,
9381,11/26/19 06:00:00 AM,8.91,10.42,,
9382,11/26/19 06:15:00 AM,8.87,10.36,,
9383,11/26/19 06:30:00 AM,8.86,10.36,,
9384,11/26/19 06:45:00 AM,8.83,10.32,,
9385,11/26/19 07:00:00 AM,8.82,10.30,,
9386,11/26/19 07:15:00 AM,8.82,10.24,,
9387,11/26/19 07:30:00 AM,8.76,10.18,,
9388,11/26/19 07:45:00 AM,8.76,10.18,,
9389,11/26/19 08:00:00 AM,8.74,10.18,,
9390,11/26/19 08:15:00 AM,8.73,10.18,,
9391,11/26/19 08:30:00 AM,8.69,10.20,,
9392,11/26/19 08:45:00 AM,8.77,10.20,,
9393,11/26/19 09:00:00 AM,8.63,10.20,,
9394,11/26/19 09:15:00 AM,8.58,10.20,,
9395,11/26/19 09:30:00 AM,8.65,10.20,,
9396,11/26/19 09:45:00 AM,8.67,10.22,,
9397,11/26/19 10:00:00 AM,8.77,10.24,,
9398,11/26/19 10:15:00 AM,8.83,10.24,,
9399,11/26/19 10:30:00 AM,8.84,10.28,,
9400,11/26/19 10:45:00 AM,8.81,10.34,,
9401,11/26/19 11:00:00 AM,8.77,10.38,,
9402,11/26/19 11:15:00 AM,8.84,10.42,,
9403,11/26/19 11:30:00 AM,8.91,10.48,,
9404,11/26/19 11:45:00 AM,8.93,10.54,,
9405,11/26/19 12:00:00 PM,8.93,10.58,,
9406,11/26/19 12:15:00 PM,8.95,10.58,,
9407,11/26/19 12:30:00 PM,9.05,10.56,,
9408,11/26/19 12:45:00 PM,9.16,10.40,,
9409,11/26/19 01:00:00 PM,9.26,10.20,,
9410,11/26/19 01:15:00 PM,9.24,10.02,,
9411,11/26/19 01:30:00 PM,9.30,9.84,,
9412,11/26/19 01:45:00 PM,9.44,9.92,,
9413,11/26/19 02:00:00 PM,9.31,10.14,,
9414,11/26/19 02:15:00 PM,9.21,10.28,,
9415,11/26/19 02:30:00 PM,9.16,10.36,,
9416,11/26/19 02:45:00 PM,9.22,10.38,,
9417,11/26/19 03:00:00 PM,9.24,10.40,,
9418,11/26/19 03:15:00 PM,9.21,10.40,,
9419,11/26/19 03:30:00 PM,9.17,10.40,,
9420,11/26/19 03:45:00 PM,9.15,10.42,,
9421,11/26/19 04:00:00 PM,9.14,10.42,,
9422,11/26/19 04:15:00 PM,9.13,10.42,,
9423,11/26/19 04:30:00 PM,9.10,10.40,,
9424,11/26/19 04:45:00 PM,9.09,10.36,,
9425,11/26/19 05:00:00 PM,9.10,10.34,,
9426,11/26/19 05:15:00 PM,9.10,10.32,,
9427,11/26/19 05:30:00 PM,9.11,10.32,,
9428,11/26/19 05:45:00 PM,9.10,10.26,,
9429,11/26/19 06:00:00 PM,9.13,10.24,,
9430,11/26/19 06:15:00 PM,9.15,10.24,,
9431,11/26/19 06:30:00 PM,9.19,10.28,,
9432,11/26/19 06:45:00 PM,9.13,10.30,,
9433,11/26/19 07:00:00 PM,9.18,10.30,,
9434,11/26/19 07:15:00 PM,9.16,10.36,,
9435,11/26/19 07:30:00 PM,9.18,10.36,,
9436,11/26/19 07:45:00 PM,9.17,10.40,,
9437,11/26/19 08:00:00 PM,9.17,10.42,,
9438,11/26/19 08:15:00 PM,9.17,10.38,,
9439,11/26/19 08:30:00 PM,9.13,10.26,,
9440,11/26/19 08:45:00 PM,9.10,10.18,,
9441,11/26/19 09:00:00 PM,9.08,10.20,,
9442,11/26/19 09:15:00 PM,9.04,10.22,,
9443,11/26/19 09:30:00 PM,9.06,10.24,,
9444,11/26/19 09:45:00 PM,9.01,10.24,,
9445,11/26/19 10:00:00 PM,9.02,10.18,,
9446,11/26/19 10:15:00 PM,8.97,10.16,,
9447,11/26/19 10:30:00 PM,9.03,10.14,,
9448,11/26/19 10:45:00 PM,9.03,10.14,,
9449,11/26/19 11:00:00 PM,9.01,10.14,,
9450,11/26/19 11:15:00 PM,9.00,10.10,,
9451,11/26/19 11:30:00 PM,8.94,10.08,,
9452,11/26/19 11:45:00 PM,8.95,10.04,,
9453,11/27/19 12:00:00 AM,9.01,10.02,,
9454,11/27/19 12:15:00 AM,9.04,10.00,,
9455,11/27/19 12:30:00 AM,9.06,9.96,,
9456,11/27/19 12:45:00 AM,9.02,9.94,,
9457,11/27/19 01:00:00 AM,9.03,9.90,,
9458,11/27/19 01:15:00 AM,8.26,9.86,,
9459,11/27/19 01:30:00 AM,8.71,9.78,,
9460,11/27/19 01:45:00 AM,8.88,9.76,,
9461,11/27/19 02:00:00 AM,8.85,9.68,,
9462,11/27/19 02:15:00 AM,8.85,9.52,,
9463,11/27/19 02:30:00 AM,8.84,9.24,,
9464,11/27/19 02:45:00 AM,8.83,8.94,,
9465,11/27/19 03:00:00 AM,8.86,8.56,,
9466,11/27/19 03:15:00 AM,8.80,8.06,,
9467,11/27/19 03:30:00 AM,8.99,7.76,,
9468,11/27/19 03:45:00 AM,9.13,7.74,,
9469,11/27/19 04:00:00 AM,8.92,8.10,,
9470,11/27/19 04:15:00 AM,8.73,8.58,,
9471,11/27/19 04:30:00 AM,8.60,8.90,,
9472,11/27/19 04:45:00 AM,8.54,9.12,,
9473,11/27/19 05:00:00 AM,8.52,9.28,,
9474,11/27/19 05:15:00 AM,8.48,9.34,,
9475,11/27/19 05:30:00 AM,8.49,9.36,,
9476,11/27/19 05:45:00 AM,8.51,9.32,,
9477,11/27/19 06:00:00 AM,8.34,9.28,,
9478,11/27/19 06:15:00 AM,8.31,9.28,,
9479,11/27/19 06:30:00 AM,8.37,9.30,,
9480,11/27/19 06:45:00 AM,8.46,9.30,,
9481,11/27/19 07:00:00 AM,8.46,9.32,,
9482,11/27/19 07:15:00 AM,8.46,9.34,,
9483,11/27/19 07:30:00 AM,8.57,9.32,,
9484,11/27/19 07:45:00 AM,8.63,9.30,,
9485,11/27/19 08:00:00 AM,8.61,9.32,,
9486,11/27/19 08:15:00 AM,8.62,9.34,,
9487,11/27/19 08:30:00 AM,8.65,9.36,,
9488,11/27/19 08:45:00 AM,8.67,9.38,,
9489,11/27/19 09:00:00 AM,8.71,9.38,,
9490,11/27/19 09:15:00 AM,8.70,9.36,,
9491,11/27/19 09:30:00 AM,8.71,9.36,,
9492,11/27/19 09:45:00 AM,8.68,9.36,,
9493,11/27/19 10:00:00 AM,8.70,9.36,,
9494,11/27/19 10:15:00 AM,8.75,9.38,,
9495,11/27/19 10:30:00 AM,8.75,9.40,,
9496,11/27/19 10:45:00 AM,8.73,9.40,,
9497,11/27/19 11:00:00 AM,8.77,9.42,,
9498,11/27/19 11:15:00 AM,8.80,9.44,,
9499,11/27/19 11:30:00 AM,8.84,9.46,,
9500,11/27/19 11:45:00 AM,8.90,9.46,,
9501,11/27/19 12:00:00 PM,8.96,9.52,,
9502,11/27/19 12:15:00 PM,8.91,9.54,,
9503,11/27/19 12:30:00 PM,8.85,9.58,,
9504,11/27/19 12:45:00 PM,8.84,9.68,,
9505,11/27/19 01:00:00 PM,8.87,9.74,,
9506,11/27/19 01:15:00 PM,8.88,9.76,,
9507,11/27/19 01:30:00 PM,8.84,9.82,,
9508,11/27/19 01:45:00 PM,8.82,9.90,,
9509,11/27/19 02:00:00 PM,8.84,9.96,,
9510,11/27/19 02:15:00 PM,8.68,10.00,,
9511,11/27/19 02:30:00 PM,8.84,10.04,,
9512,11/27/19 02:45:00 PM,8.99,10.06,,
9513,11/27/19 03:00:00 PM,9.05,10.08,,
9514,11/27/19 03:15:00 PM,9.13,10.08,,
9515,11/27/19 03:30:00 PM,9.09,10.04,,
9516,11/27/19 03:45:00 PM,8.99,10.02,,
9517,11/27/19 04:00:00 PM,8.96,10.02,,
9518,11/27/19 04:15:00 PM,8.99,10.04,,
9519,11/27/19 04:30:00 PM,9.02,10.04,,
9520,11/27/19 04:45:00 PM,9.04,10.04,,
9521,11/27/19 05:00:00 PM,9.04,10.02,,
9522,11/27/19 05:15:00 PM,9.01,10.02,,
9523,11/27/19 05:30:00 PM,9.00,10.00,,
9524,11/27/19 05:45:00 PM,8.97,10.02,,
9525,11/27/19 06:00:00 PM,8.93,10.02,,
9526,11/27/19 06:15:00 PM,8.92,10.04,,
9527,11/27/19 06:30:00 PM,8.97,10.06,,
9528,11/27/19 06:45:00 PM,9.04,10.12,,
9529,11/27/19 07:00:00 PM,9.05,10.16,,
9530,11/27/19 07:15:00 PM,9.07,10.20,,
9531,11/27/19 07:30:00 PM,9.11,10.24,,
9532,11/27/19 07:45:00 PM,9.13,10.30,,
9533,11/27/19 08:00:00 PM,9.15,10.34,,
9534,11/27/19 08:15:00 PM,9.15,10.36,,
9535,11/27/19 08:30:00 PM,9.13,10.38,,
9536,11/27/19 08:45:00 PM,9.17,10.38,,
9537,11/27/19 09:00:00 PM,9.17,10.40,,
9538,11/27/19 09:15:00 PM,9.18,10.40,,
9539,11/27/19 09:30:00 PM,9.14,10.38,,
9540,11/27/19 09:45:00 PM,9.15,10.30,,
9541,11/27/19 10:00:00 PM,8.99,10.20,,
9542,11/27/19 10:15:00 PM,8.78,10.06,,
9543,11/27/19 10:30:00 PM,8.66,9.98,,
9544,11/27/19 10:45:00 PM,8.61,9.90,,
9545,11/27/19 11:00:00 PM,8.53,9.86,,
9546,11/27/19 11:15:00 PM,8.40,9.74,,
9547,11/27/19 11:30:00 PM,8.27,9.64,,
9548,11/27/19 11:45:00 PM,8.14,9.58,,
9549,11/28/19 12:00:00 AM,8.02,9.60,,
9550,11/28/19 12:15:00 AM,7.91,9.64,,
9551,11/28/19 12:30:00 AM,7.80,9.70,,
9552,11/28/19 12:45:00 AM,7.68,9.70,,
9553,11/28/19 01:00:00 AM,7.93,9.70,,
9554,11/28/19 01:15:00 AM,8.06,9.70,,
9555,11/28/19 01:30:00 AM,8.29,9.70,,
9556,11/28/19 01:45:00 AM,8.28,9.70,,
9557,11/28/19 02:00:00 AM,8.23,9.68,,
9558,11/28/19 02:15:00 AM,8.32,9.66,,
9559,11/28/19 02:30:00 AM,8.40,9.64,,
9560,11/28/19 02:45:00 AM,8.40,9.62,,
9561,11/28/19 03:00:00 AM,8.38,9.60,,
9562,11/28/19 03:15:00 AM,8.37,9.58,,
9563,11/28/19 03:30:00 AM,8.27,9.52,,
9564,11/28/19 03:45:00 AM,8.09,9.46,,
9565,11/28/19 04:00:00 AM,8.19,9.40,,
9566,11/28/19 04:15:00 AM,7.95,9.32,,
9567,11/28/19 04:30:00 AM,8.17,9.26,,
9568,11/28/19 04:45:00 AM,8.16,9.20,,
9569,11/28/19 05:00:00 AM,8.09,9.16,,
9570,11/28/19 05:15:00 AM,7.93,9.12,,
9571,11/28/19 05:30:00 AM,7.84,9.16,,
9572,11/28/19 05:45:00 AM,7.85,9.18,,
9573,11/28/19 06:00:00 AM,7.82,9.18,,
9574,11/28/19 06:15:00 AM,7.72,9.20,,
9575,11/28/19 06:30:00 AM,7.60,9.16,,
9576,11/28/19 06:45:00 AM,7.51,9.12,,
9577,11/28/19 07:00:00 AM,7.88,9.18,,
9578,11/28/19 07:15:00 AM,8.14,9.20,,
9579,11/28/19 07:30:00 AM,8.07,9.24,,
9580,11/28/19 07:45:00 AM,8.15,9.30,,
9581,11/28/19 08:00:00 AM,8.14,9.32,,
9582,11/28/19 08:15:00 AM,8.08,9.34,,
9583,11/28/19 08:30:00 AM,8.06,9.32,,
9584,11/28/19 08:45:00 AM,8.13,9.30,,
9585,11/28/19 09:00:00 AM,8.17,9.30,,
9586,11/28/19 09:15:00 AM,8.20,9.30,,
9587,11/28/19 09:30:00 AM,8.17,9.32,,
9588,11/28/19 09:45:00 AM,8.14,9.32,,
9589,11/28/19 10:00:00 AM,8.15,9.32,,
9590,11/28/19 10:15:00 AM,8.15,9.34,,
9591,11/28/19 10:30:00 AM,8.10,9.34,,
9592,11/28/19 10:45:00 AM,8.07,9.36,,
9593,11/28/19 11:00:00 AM,8.07,9.38,,
9594,11/28/19 11:15:00 AM,8.10,9.42,,
9595,11/28/19 11:30:00 AM,8.10,9.46,,
9596,11/28/19 11:45:00 AM,8.09,9.50,,
9597,11/28/19 12:00:00 PM,8.02,9.54,,
9598,11/28/19 12:15:00 PM,8.00,9.58,,
9599,11/28/19 12:30:00 PM,8.32,9.66,,
9600,11/28/19 12:45:00 PM,8.27,9.70,,
9601,11/28/19 01:00:00 PM,8.22,9.82,,
9602,11/28/19 01:15:00 PM,8.21,9.94,,
9603,11/28/19 01:30:00 PM,8.18,10.02,,
9604,11/28/19 01:45:00 PM,8.14,10.10,,
9605,11/28/19 02:00:00 PM,8.18,10.18,,
9606,11/28/19 02:15:00 PM,8.20,10.22,,
9607,11/28/19 02:30:00 PM,8.20,10.22,,
9608,11/28/19 02:45:00 PM,8.23,10.22,,
9609,11/28/19 03:00:00 PM,8.28,10.22,,
9610,11/28/19 03:15:00 PM,8.32,10.24,,
9611,11/28/19 03:30:00 PM,8.40,10.26,,
9612,11/28/19 03:45:00 PM,8.41,10.26,,
9613,11/28/19 04:00:00 PM,8.44,10.24,,
9614,11/28/19 04:15:00 PM,8.47,10.22,,
9615,11/28/19 04:30:00 PM,8.46,10.20,,
9616,11/28/19 04:45:00 PM,8.44,10.18,,
9617,11/28/19 05:00:00 PM,8.38,10.16,,
9618,11/28/19 05:15:00 PM,8.28,10.16,,
9619,11/28/19 05:30:00 PM,8.29,10.16,,
9620,11/28/19 05:45:00 PM,8.35,10.16,,
9621,11/28/19 06:00:00 PM,8.23,10.14,,
9622,11/28/19 06:15:00 PM,8.17,10.10,,
9623,11/28/19 06:30:00 PM,8.13,10.06,,
9624,11/28/19 06:45:00 PM,8.06,10.04,,
9625,11/28/19 07:00:00 PM,8.00,10.02,,
9626,11/28/19 07:15:00 PM,7.98,10.00,,
9627,11/28/19 07:30:00 PM,7.89,9.98,,
9628,11/28/19 07:45:00 PM,7.80,9.98,,
9629,11/28/19 08:00:00 PM,7.76,10.00,,
9630,11/28/19 08:15:00 PM,7.86,9.98,,
9631,11/28/19 08:30:00 PM,7.84,9.98,,
9632,11/28/19 08:45:00 PM,7.87,10.00,,
9633,11/28/19 09:00:00 PM,7.96,10.02,,
9634,11/28/19 09:15:00 PM,7.89,10.02,,
9635,11/28/19 09:30:00 PM,7.96,10.02,,
9636,11/28/19 09:45:00 PM,8.06,10.02,,
9637,11/28/19 10:00:00 PM,8.13,9.98,,
9638,11/28/19 10:15:00 PM,8.13,9.88,,
9639,11/28/19 10:30:00 PM,8.05,9.76,,
9640,11/28/19 10:45:00 PM,7.98,9.64,,
9641,11/28/19 11:00:00 PM,7.92,9.54,,
9642,11/28/19 11:15:00 PM,7.84,9.48,,
9643,11/28/19 11:30:00 PM,7.72,9.40,,
9644,11/28/19 11:45:00 PM,7.59,9.34,,
9645,11/29/19 12:00:00 AM,7.47,9.40,,
9646,11/29/19 12:15:00 AM,7.35,9.46,,
9647,11/29/19 12:30:00 AM,7.52,9.50,,
9648,11/29/19 12:45:00 AM,7.69,9.50,,
9649,11/29/19 01:00:00 AM,7.73,9.50,,
9650,11/29/19 01:15:00 AM,7.71,9.48,,
9651,11/29/19 01:30:00 AM,7.67,9.46,,
9652,11/29/19 01:45:00 AM,7.71,9.44,,
9653,11/29/19 02:00:00 AM,7.70,9.42,,
9654,11/29/19 02:15:00 AM,7.74,9.38,,
9655,11/29/19 02:30:00 AM,7.74,9.34,,
9656,11/29/19 02:45:00 AM,7.72,9.28,,
9657,11/29/19 03:00:00 AM,7.71,9.22,,
9658,11/29/19 03:15:00 AM,7.74,9.20,,
9659,11/29/19 03:30:00 AM,7.73,9.14,,
9660,11/29/19 03:45:00 AM,7.77,9.06,,
9661,11/29/19 04:00:00 AM,7.60,8.98,,
9662,11/29/19 04:15:00 AM,7.85,8.90,,
9663,11/29/19 04:30:00 AM,7.76,8.90,,
9664,11/29/19 04:45:00 AM,7.67,8.76,,
9665,11/29/19 05:00:00 AM,7.57,8.50,,
9666,11/29/19 05:15:00 AM,7.55,8.20,,
9667,11/29/19 05:30:00 AM,7.86,7.98,,
9668,11/29/19 05:45:00 AM,7.81,7.80,,
9669,11/29/19 06:00:00 AM,7.78,7.74,,
9670,11/29/19 06:15:00 AM,7.75,7.92,,
9671,11/29/19 06:30:00 AM,7.57,8.16,,
9672,11/29/19 06:45:00 AM,7.56,8.36,,
9673,11/29/19 07:00:00 AM,7.41,8.50,,
9674,11/29/19 07:15:00 AM,7.24,8.52,,
9675,11/29/19 07:30:00 AM,7.23,8.46,,
9676,11/29/19 07:45:00 AM,7.33,8.34,,
9677,11/29/19 08:00:00 AM,7.31,8.38,,
9678,11/29/19 08:15:00 AM,7.35,8.44,,
9679,11/29/19 08:30:00 AM,7.34,8.48,,
9680,11/29/19 08:45:00 AM,7.29,8.52,,
9681,11/29/19 09:00:00 AM,7.23,8.52,,
9682,11/29/19 09:15:00 AM,7.22,8.52,,
9683,11/29/19 09:30:00 AM,7.33,8.52,,
9684,11/29/19 09:45:00 AM,7.38,8.56,,
9685,11/29/19 10:00:00 AM,7.32,8.60,,
9686,11/29/19 10:15:00 AM,7.22,8.60,,
9687,11/29/19 10:30:00 AM,7.14,8.62,,
9688,11/29/19 10:45:00 AM,7.09,8.60,,
9689,11/29/19 11:00:00 AM,7.06,8.60,,
9690,11/29/19 11:15:00 AM,7.10,8.60,,
9691,11/29/19 11:30:00 AM,7.17,8.58,,
9692,11/29/19 11:45:00 AM,7.25,8.56,,
9693,11/29/19 12:00:00 PM,7.34,8.52,,
9694,11/29/19 12:15:00 PM,7.10,8.56,,
9695,11/29/19 12:30:00 PM,7.16,8.66,,
9696,11/29/19 12:45:00 PM,7.26,8.68,,
9697,11/29/19 01:00:00 PM,7.31,8.96,,
9698,11/29/19 01:15:00 PM,7.18,9.22,,
9699,11/29/19 01:30:00 PM,7.38,9.42,,
9700,11/29/19 01:45:00 PM,7.32,9.58,,
9701,11/29/19 02:00:00 PM,7.33,9.68,,
9702,11/29/19 02:15:00 PM,7.22,9.78,,
9703,11/29/19 02:30:00 PM,7.45,9.86,,
9704,11/29/19 02:45:00 PM,7.47,9.90,,
9705,11/29/19 03:00:00 PM,7.50,9.90,,
9706,11/29/19 03:15:00 PM,7.51,9.90,,
9707,11/29/19 03:30:00 PM,7.56,9.88,,
9708,11/29/19 03:45:00 PM,7.57,9.86,,
9709,11/29/19 04:00:00 PM,7.50,9.82,,
9710,11/29/19 04:15:00 PM,7.36,9.84,,
9711,11/29/19 04:30:00 PM,7.25,9.88,,
9712,11/29/19 04:45:00 PM,7.17,9.88,,
9713,11/29/19 05:00:00 PM,7.32,9.72,,
9714,11/29/19 05:15:00 PM,7.35,9.66,,
9715,11/29/19 05:30:00 PM,7.36,9.66,,
9716,11/29/19 05:45:00 PM,7.33,9.66,,
9717,11/29/19 06:00:00 PM,7.32,9.66,,
9718,11/29/19 06:15:00 PM,7.34,9.66,,
9719,11/29/19 06:30:00 PM,7.42,9.62,,
9720,11/29/19 06:45:00 PM,7.37,9.54,,
9721,11/29/19 07:00:00 PM,7.33,9.50,,
9722,11/29/19 07:15:00 PM,7.29,9.46,,
9723,11/29/19 07:30:00 PM,7.28,9.44,,
9724,11/29/19 07:45:00 PM,7.31,9.42,,
9725,11/29/19 08:00:00 PM,7.34,9.40,,
9726,11/29/19 08:15:00 PM,7.35,9.38,,
9727,11/29/19 08:30:00 PM,7.41,9.36,,
9728,11/29/19 08:45:00 PM,7.41,9.34,,
9729,11/29/19 09:00:00 PM,7.43,9.34,,
9730,11/29/19 09:15:00 PM,7.60,9.34,,
9731,11/29/19 09:30:00 PM,7.49,9.34,,
9732,11/29/19 09:45:00 PM,7.45,9.36,,
9733,11/29/19 10:00:00 PM,7.50,9.40,,
9734,11/29/19 10:15:00 PM,7.56,9.44,,
9735,11/29/19 10:30:00 PM,7.53,9.36,,
9736,11/29/19 10:45:00 PM,7.58,9.26,,
9737,11/29/19 11:00:00 PM,7.52,9.14,,
9738,11/29/19 11:15:00 PM,7.42,9.06,,
9739,11/29/19 11:30:00 PM,7.35,8.98,,
9740,11/29/19 11:45:00 PM,7.49,8.90,,
9741,11/30/19 12:00:00 AM,7.34,8.86,,
9742,11/30/19 12:15:00 AM,7.26,8.88,,
9743,11/30/19 12:30:00 AM,7.19,8.88,,
9744,11/30/19 12:45:00 AM,7.15,8.94,,
9745,11/30/19 01:00:00 AM,7.06,9.04,,
9746,11/30/19 01:15:00 AM,6.79,9.08,,
9747,11/30/19 01:30:00 AM,7.23,9.10,,
9748,11/30/19 01:45:00 AM,7.34,9.10,,
9749,11/30/19 02:00:00 AM,7.35,9.10,,
9750,11/30/19 02:15:00 AM,7.37,9.10,,
9751,11/30/19 02:30:00 AM,7.35,9.08,,
9752,11/30/19 02:45:00 AM,7.32,9.06,,
9753,11/30/19 03:00:00 AM,7.34,9.04,,
9754,11/30/19 03:15:00 AM,7.34,9.02,,
9755,11/30/19 03:30:00 AM,7.33,8.98,,
9756,11/30/19 03:45:00 AM,7.32,8.96,,
9757,11/30/19 04:00:00 AM,7.32,8.92,,
9758,11/30/19 04:15:00 AM,7.25,8.86,,
9759,11/30/19 04:30:00 AM,7.09,8.80,,
9760,11/30/19 04:45:00 AM,7.15,8.76,,
9761,11/30/19 05:00:00 AM,7.20,8.68,,
9762,11/30/19 05:15:00 AM,7.27,8.54,,
9763,11/30/19 05:30:00 AM,7.29,8.28,,
9764,11/30/19 05:45:00 AM,7.37,7.92,,
9765,11/30/19 06:00:00 AM,7.43,7.44,,
9766,11/30/19 06:15:00 AM,7.59,6.96,,
9767,11/30/19 06:30:00 AM,7.62,6.60,,
9768,11/30/19 06:45:00 AM,7.50,6.62,,
9769,11/30/19 07:00:00 AM,7.19,6.94,,
9770,11/30/19 07:15:00 AM,7.10,7.36,,
9771,11/30/19 07:30:00 AM,7.12,7.70,,
9772,11/30/19 07:45:00 AM,6.98,8.06,,
9773,11/30/19 08:00:00 AM,7.03,8.26,,
9774,11/30/19 08:15:00 AM,7.04,8.34,,
9775,11/30/19 08:30:00 AM,7.00,8.34,,
9776,11/30/19 08:45:00 AM,6.91,8.34,,
9777,11/30/19 09:00:00 AM,6.82,8.36,,
9778,11/30/19 09:15:00 AM,6.73,8.40,,
9779,11/30/19 09:30:00 AM,6.78,8.38,,
9780,11/30/19 09:45:00 AM,6.88,8.36,,
9781,11/30/19 10:00:00 AM,6.94,8.34,,
9782,11/30/19 10:15:00 AM,6.96,8.36,,
9783,11/30/19 10:30:00 AM,6.95,8.40,,
9784,11/30/19 10:45:00 AM,6.90,8.42,,
9785,11/30/19 11:00:00 AM,6.87,8.44,,
9786,11/30/19 11:15:00 AM,6.87,8.42,,
9787,11/30/19 11:30:00 AM,6.87,8.44,,
9788,11/30/19 11:45:00 AM,6.83,8.44,,
9789,11/30/19 12:00:00 PM,6.83,8.40,,
9790,11/30/19 12:15:00 PM,6.91,8.36,,
9791,11/30/19 12:30:00 PM,7.02,8.36,,
9792,11/30/19 12:45:00 PM,7.12,8.36,,
9793,11/30/19 01:00:00 PM,7.14,8.36,,
9794,11/30/19 01:15:00 PM,7.15,8.38,,
9795,11/30/19 01:30:00 PM,7.03,8.40,,
9796,11/30/19 01:45:00 PM,7.26,8.42,,
9797,11/30/19 02:00:00 PM,7.20,8.42,,
9798,11/30/19 02:15:00 PM,7.15,8.44,,
9799,11/30/19 02:30:00 PM,7.11,8.48,,
9800,11/30/19 02:45:00 PM,7.00,8.50,,
9801,11/30/19 03:00:00 PM,6.75,8.54,,
9802,11/30/19 03:15:00 PM,6.79,8.58,,
9803,11/30/19 03:30:00 PM,6.64,8.60,,
9804,11/30/19 03:45:00 PM,6.55,8.62,,
9805,11/30/19 04:00:00 PM,6.55,8.62,,
9806,11/30/19 04:15:00 PM,6.58,8.64,,
9807,11/30/19 04:30:00 PM,6.54,8.64,,
9808,11/30/19 04:45:00 PM,6.42,8.64,,
9809,11/30/19 05:00:00 PM,6.36,8.62,,
9810,11/30/19 05:15:00 PM,7.10,8.56,,
9811,11/30/19 05:30:00 PM,7.39,8.50,,
9812,11/30/19 05:45:00 PM,7.44,8.48,,
