"Plot Title: 20568278"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
7577,06/14/19 10:00:00 AM,7.10,21.12,,,,,
7578,06/14/19 10:15:00 AM,8.07,20.88,,,,,
7579,06/14/19 10:30:00 AM,9.33,19.80,,,,,
7580,06/14/19 10:45:00 AM,9.11,19.44,,,,,
7581,06/14/19 11:00:00 AM,8.96,19.60,,,,,
7582,06/14/19 11:15:00 AM,8.76,20.34,,,,,
7583,06/14/19 11:30:00 AM,8.52,21.36,,,,,
7584,06/14/19 11:45:00 AM,8.30,22.30,,,,,
7585,06/14/19 12:00:00 PM,8.20,22.80,,,,,
7586,06/14/19 12:15:00 PM,8.08,23.54,,,,,
7587,06/14/19 12:30:00 PM,7.91,24.40,,,,,
7588,06/14/19 12:45:00 PM,8.50,25.32,,,,,
7589,06/14/19 01:00:00 PM,6.61,25.08,,,,,
7590,06/14/19 01:15:00 PM,6.41,24.08,,,,,
7591,06/14/19 01:30:00 PM,6.46,23.64,,,,,
7592,06/14/19 01:45:00 PM,6.61,23.48,,,,,
7593,06/14/19 02:00:00 PM,6.66,23.44,,,,,
7594,06/14/19 02:15:00 PM,6.78,23.52,,,,,
7595,06/14/19 02:30:00 PM,6.90,23.62,,,,,
7596,06/14/19 02:45:00 PM,6.98,23.76,,,,,
7597,06/14/19 03:00:00 PM,7.09,23.86,,,,,
7598,06/14/19 03:15:00 PM,7.03,24.04,,,,,
7599,06/14/19 03:30:00 PM,6.78,24.10,,,,,
7600,06/14/19 03:45:00 PM,6.56,23.90,,,,,
7601,06/14/19 04:00:00 PM,6.61,24.14,,,,,
7602,06/14/19 04:15:00 PM,6.29,23.96,,,,,
7603,06/14/19 04:30:00 PM,6.22,23.86,,,,,
7604,06/14/19 04:45:00 PM,6.16,23.78,,,,,
7605,06/14/19 05:00:00 PM,6.09,23.78,,,,,
7606,06/14/19 05:15:00 PM,5.72,23.80,,,,,
7607,06/14/19 05:30:00 PM,5.87,23.84,,,,,
7608,06/14/19 05:45:00 PM,5.90,23.90,,,,,
7609,06/14/19 06:00:00 PM,5.36,23.88,,,,,
7610,06/14/19 06:15:00 PM,5.05,23.84,,,,,
7611,06/14/19 06:30:00 PM,5.05,23.86,,,,,
7612,06/14/19 06:45:00 PM,5.08,24.04,,,,,
7613,06/14/19 07:00:00 PM,5.29,24.16,,,,,
7614,06/14/19 07:15:00 PM,5.39,24.18,,,,,
7615,06/14/19 07:30:00 PM,5.56,24.18,,,,,
7616,06/14/19 07:45:00 PM,5.47,24.12,,,,,
7617,06/14/19 08:00:00 PM,5.31,24.04,,,,,
7618,06/14/19 08:15:00 PM,5.01,23.94,,,,,
7619,06/14/19 08:30:00 PM,4.90,23.80,,,,,
7620,06/14/19 08:45:00 PM,4.52,23.68,,,,,
7621,06/14/19 09:00:00 PM,4.30,23.52,,,,,
7622,06/14/19 09:15:00 PM,3.94,23.32,,,,,
7623,06/14/19 09:30:00 PM,3.63,23.04,,,,,
7624,06/14/19 09:45:00 PM,3.50,22.62,,,,,
7625,06/14/19 10:00:00 PM,3.33,22.10,,,,,
7626,06/14/19 10:15:00 PM,3.16,21.48,,,,,
7627,06/14/19 10:30:00 PM,3.10,21.02,,,,,
7628,06/14/19 10:45:00 PM,3.38,20.88,,,,,
7629,06/14/19 11:00:00 PM,3.93,21.08,,,,,
7630,06/14/19 11:15:00 PM,4.44,21.48,,,,,
7631,06/14/19 11:30:00 PM,5.02,21.78,,,,,
7632,06/14/19 11:45:00 PM,5.09,21.94,,,,,
7633,06/15/19 12:00:00 AM,5.45,21.98,,,,,
7634,06/15/19 12:15:00 AM,5.63,21.98,,,,,
7635,06/15/19 12:30:00 AM,5.87,22.00,,,,,
7636,06/15/19 12:45:00 AM,6.11,22.14,,,,,
7637,06/15/19 01:00:00 AM,6.20,22.30,,,,,
7638,06/15/19 01:15:00 AM,6.63,22.58,,,,,
7639,06/15/19 01:30:00 AM,6.68,22.86,,,,,
7640,06/15/19 01:45:00 AM,6.53,22.96,,,,,
7641,06/15/19 02:00:00 AM,6.34,22.98,,,,,
7642,06/15/19 02:15:00 AM,6.30,22.96,,,,,
7643,06/15/19 02:30:00 AM,6.27,22.92,,,,,
7644,06/15/19 02:45:00 AM,6.10,22.88,,,,,
7645,06/15/19 03:00:00 AM,6.25,22.84,,,,,
7646,06/15/19 03:15:00 AM,6.05,22.72,,,,,
7647,06/15/19 03:30:00 AM,5.82,22.62,,,,,
7648,06/15/19 03:45:00 AM,5.51,22.48,,,,,
7649,06/15/19 04:00:00 AM,4.22,22.04,,,,,
7650,06/15/19 04:15:00 AM,4.08,21.18,,,,,
7651,06/15/19 04:30:00 AM,4.61,20.82,,,,,
7652,06/15/19 04:45:00 AM,3.83,20.64,,,,,
7653,06/15/19 05:00:00 AM,4.05,20.32,,,,,
7654,06/15/19 05:15:00 AM,3.82,20.14,,,,,
7655,06/15/19 05:30:00 AM,3.96,20.06,,,,,
7656,06/15/19 05:45:00 AM,4.17,20.06,,,,,
7657,06/15/19 06:00:00 AM,4.09,20.08,,,,,
7658,06/15/19 06:15:00 AM,3.91,20.14,,,,,
7659,06/15/19 06:30:00 AM,4.21,20.28,,,,,
7660,06/15/19 06:45:00 AM,4.23,20.40,,,,,
7661,06/15/19 07:00:00 AM,4.43,20.40,,,,,
7662,06/15/19 07:15:00 AM,4.28,20.40,,,,,
7663,06/15/19 07:30:00 AM,4.21,20.32,,,,,
7664,06/15/19 07:45:00 AM,4.24,20.26,,,,,
7665,06/15/19 08:00:00 AM,4.50,20.14,,,,,
7666,06/15/19 08:15:00 AM,4.60,20.02,,,,,
7667,06/15/19 08:30:00 AM,4.63,19.94,,,,,
7668,06/15/19 08:45:00 AM,4.82,19.94,,,,,
7669,06/15/19 09:00:00 AM,5.17,19.96,,,,,
7670,06/15/19 09:15:00 AM,5.25,20.04,,,,,
7671,06/15/19 09:30:00 AM,5.48,20.16,,,,,
7672,06/15/19 09:45:00 AM,5.92,20.32,,,,,
7673,06/15/19 10:00:00 AM,6.53,20.54,,,,,
7674,06/15/19 10:15:00 AM,7.17,20.70,,,,,
7675,06/15/19 10:30:00 AM,8.00,20.68,,,,,
7676,06/15/19 10:45:00 AM,9.49,19.68,,,,,
7677,06/15/19 11:00:00 AM,9.16,18.90,,,,,
7678,06/15/19 11:15:00 AM,9.09,19.08,,,,,
7679,06/15/19 11:30:00 AM,8.89,19.66,,,,,
7680,06/15/19 11:45:00 AM,8.70,20.34,,,,,
7681,06/15/19 12:00:00 PM,8.57,20.94,,,,,
7682,06/15/19 12:15:00 PM,8.43,21.62,,,,,
7683,06/15/19 12:30:00 PM,8.36,22.20,,,,,
7684,06/15/19 12:45:00 PM,8.38,22.50,,,,,
7685,06/15/19 01:00:00 PM,8.40,23.10,,,,,
7686,06/15/19 01:15:00 PM,8.31,23.74,,,,,
7687,06/15/19 01:30:00 PM,8.21,24.38,,,,,
7688,06/15/19 01:45:00 PM,7.63,24.82,,,,,
7689,06/15/19 02:00:00 PM,7.56,23.76,,,,,
7690,06/15/19 02:15:00 PM,7.57,23.00,,,,,
7691,06/15/19 02:30:00 PM,7.57,22.66,,,,,
7692,06/15/19 02:45:00 PM,7.58,22.50,,,,,
7693,06/15/19 03:00:00 PM,7.50,22.46,,,,,
7694,06/15/19 03:15:00 PM,7.46,22.50,,,,,
7695,06/15/19 03:30:00 PM,7.43,22.54,,,,,
7696,06/15/19 03:45:00 PM,7.39,22.58,,,,,
7697,06/15/19 04:00:00 PM,7.39,22.68,,,,,
7698,06/15/19 04:15:00 PM,7.39,22.80,,,,,
7699,06/15/19 04:30:00 PM,7.39,22.78,,,,,
7700,06/15/19 04:45:00 PM,7.38,23.02,,,,,
7701,06/15/19 05:00:00 PM,7.28,23.04,,,,,
7702,06/15/19 05:15:00 PM,7.12,22.86,,,,,
7703,06/15/19 05:30:00 PM,6.99,22.68,,,,,
7704,06/15/19 05:45:00 PM,6.90,22.56,,,,,
7705,06/15/19 06:00:00 PM,6.86,22.54,,,,,
7706,06/15/19 06:15:00 PM,6.86,22.54,,,,,
7707,06/15/19 06:30:00 PM,6.81,22.52,,,,,
7708,06/15/19 06:45:00 PM,6.69,22.50,,,,,
7709,06/15/19 07:00:00 PM,6.53,22.36,,,,,
7710,06/15/19 07:15:00 PM,6.35,22.24,,,,,
7711,06/15/19 07:30:00 PM,6.13,22.14,,,,,
7712,06/15/19 07:45:00 PM,6.02,22.14,,,,,
7713,06/15/19 08:00:00 PM,5.92,22.16,,,,,
7714,06/15/19 08:15:00 PM,5.91,22.16,,,,,
7715,06/15/19 08:30:00 PM,5.86,22.10,,,,,
7716,06/15/19 08:45:00 PM,5.78,22.00,,,,,
7717,06/15/19 09:00:00 PM,5.67,21.92,,,,,
7718,06/15/19 09:15:00 PM,5.51,21.84,,,,,
7719,06/15/19 09:30:00 PM,5.31,21.74,,,,,
7720,06/15/19 09:45:00 PM,5.13,21.62,,,,,
7721,06/15/19 10:00:00 PM,5.06,21.46,,,,,
7722,06/15/19 10:15:00 PM,4.89,21.30,,,,,
7723,06/15/19 10:30:00 PM,4.68,21.12,,,,,
7724,06/15/19 10:45:00 PM,4.54,20.88,,,,,
7725,06/15/19 11:00:00 PM,4.42,20.60,,,,,
7726,06/15/19 11:15:00 PM,4.26,20.30,,,,,
7727,06/15/19 11:30:00 PM,4.19,20.12,,,,,
7728,06/15/19 11:45:00 PM,4.26,20.12,,,,,
7729,06/16/19 12:00:00 AM,4.41,20.32,,,,,
7730,06/16/19 12:15:00 AM,4.65,20.52,,,,,
7731,06/16/19 12:30:00 AM,4.90,20.64,,,,,
7732,06/16/19 12:45:00 AM,5.10,20.68,,,,,
7733,06/16/19 01:00:00 AM,5.36,20.72,,,,,
7734,06/16/19 01:15:00 AM,5.68,20.76,,,,,
7735,06/16/19 01:30:00 AM,5.94,20.88,,,,,
7736,06/16/19 01:45:00 AM,6.11,20.98,,,,,
7737,06/16/19 02:00:00 AM,6.49,21.20,,,,,
7738,06/16/19 02:15:00 AM,6.66,21.46,,,,,
7739,06/16/19 02:30:00 AM,6.67,21.56,,,,,
7740,06/16/19 02:45:00 AM,6.65,21.58,,,,,
7741,06/16/19 03:00:00 AM,6.64,21.56,,,,,
7742,06/16/19 03:15:00 AM,6.62,21.54,,,,,
7743,06/16/19 03:30:00 AM,6.61,21.52,,,,,
7744,06/16/19 03:45:00 AM,6.58,21.48,,,,,
7745,06/16/19 04:00:00 AM,6.51,21.36,,,,,
7746,06/16/19 04:15:00 AM,6.34,21.28,,,,,
7747,06/16/19 04:30:00 AM,6.15,21.08,,,,,
7748,06/16/19 04:45:00 AM,6.01,20.62,,,,,
7749,06/16/19 05:00:00 AM,5.94,19.90,,,,,
7750,06/16/19 05:15:00 AM,5.55,19.60,,,,,
7751,06/16/19 05:30:00 AM,5.33,19.46,,,,,
7752,06/16/19 05:45:00 AM,5.27,19.22,,,,,
7753,06/16/19 06:00:00 AM,5.19,19.06,,,,,
7754,06/16/19 06:15:00 AM,5.06,19.00,,,,,
7755,06/16/19 06:30:00 AM,4.93,19.00,,,,,
7756,06/16/19 06:45:00 AM,4.80,19.06,,,,,
7757,06/16/19 07:00:00 AM,4.74,19.16,,,,,
7758,06/16/19 07:15:00 AM,4.74,19.28,,,,,
7759,06/16/19 07:30:00 AM,4.74,19.34,,,,,
7760,06/16/19 07:45:00 AM,4.73,19.36,,,,,
7761,06/16/19 08:00:00 AM,4.61,19.34,,,,,
7762,06/16/19 08:15:00 AM,4.54,19.32,,,,,
7763,06/16/19 08:30:00 AM,4.65,19.30,,,,,
7764,06/16/19 08:45:00 AM,4.70,19.24,,,,,
7765,06/16/19 09:00:00 AM,4.90,19.24,,,,,
7766,06/16/19 09:15:00 AM,5.08,19.30,,,,,
7767,06/16/19 09:30:00 AM,5.24,19.38,,,,,
7768,06/16/19 09:45:00 AM,5.39,19.52,,,,,
7769,06/16/19 10:00:00 AM,5.55,19.72,,,,,
7770,06/16/19 10:15:00 AM,5.80,19.96,,,,,
7771,06/16/19 10:30:00 AM,6.18,20.28,,,,,
7772,06/16/19 10:45:00 AM,6.57,20.62,,,,,
7773,06/16/19 11:00:00 AM,7.21,20.88,,,,,
7774,06/16/19 11:15:00 AM,8.15,20.52,,,,,
7775,06/16/19 11:30:00 AM,8.90,20.24,,,,,
7776,06/16/19 11:45:00 AM,8.89,20.00,,,,,
7777,06/16/19 12:00:00 PM,8.78,20.28,,,,,
7778,06/16/19 12:15:00 PM,8.62,20.92,,,,,
7779,06/16/19 12:30:00 PM,8.37,21.82,,,,,
7780,06/16/19 12:45:00 PM,8.19,22.78,,,,,
7781,06/16/19 01:00:00 PM,7.97,24.04,,,,,
7782,06/16/19 01:15:00 PM,7.83,25.10,,,,,
7783,06/16/19 01:30:00 PM,7.76,26.10,,,,,
7784,06/16/19 01:45:00 PM,7.68,27.12,,,,,
7785,06/16/19 02:00:00 PM,7.61,27.80,,,,,
7786,06/16/19 02:15:00 PM,7.56,28.26,,,,,
7787,06/16/19 02:30:00 PM,6.75,28.52,,,,,
7788,06/16/19 02:45:00 PM,6.72,26.80,,,,,
7789,06/16/19 03:00:00 PM,7.03,24.78,,,,,
7790,06/16/19 03:15:00 PM,7.12,23.80,,,,,
7791,06/16/19 03:30:00 PM,7.25,23.26,,,,,
7792,06/16/19 03:45:00 PM,7.29,23.00,,,,,
7793,06/16/19 04:00:00 PM,7.31,22.88,,,,,
7794,06/16/19 04:15:00 PM,7.31,22.88,,,,,
7795,06/16/19 04:30:00 PM,7.37,22.90,,,,,
7796,06/16/19 04:45:00 PM,7.42,22.94,,,,,
7797,06/16/19 05:00:00 PM,7.38,22.96,,,,,
7798,06/16/19 05:15:00 PM,7.21,22.78,,,,,
7799,06/16/19 05:30:00 PM,7.29,22.80,,,,,
7800,06/16/19 05:45:00 PM,7.11,22.76,,,,,
7801,06/16/19 06:00:00 PM,6.91,22.46,,,,,
7802,06/16/19 06:15:00 PM,6.75,22.24,,,,,
7803,06/16/19 06:30:00 PM,6.61,22.04,,,,,
7804,06/16/19 06:45:00 PM,6.52,21.94,,,,,
7805,06/16/19 07:00:00 PM,6.43,21.88,,,,,
7806,06/16/19 07:15:00 PM,6.38,21.86,,,,,
7807,06/16/19 07:30:00 PM,6.33,21.84,,,,,
7808,06/16/19 07:45:00 PM,6.15,21.80,,,,,
7809,06/16/19 08:00:00 PM,5.87,21.78,,,,,
7810,06/16/19 08:15:00 PM,5.69,21.74,,,,,
7811,06/16/19 08:30:00 PM,5.30,21.70,,,,,
7812,06/16/19 08:45:00 PM,5.32,21.72,,,,,
7813,06/16/19 09:00:00 PM,5.05,21.84,,,,,
7814,06/16/19 09:15:00 PM,5.09,21.90,,,,,
7815,06/16/19 09:30:00 PM,5.07,21.90,,,,,
7816,06/16/19 09:45:00 PM,5.04,21.86,,,,,
7817,06/16/19 10:00:00 PM,4.89,21.80,,,,,
7818,06/16/19 10:15:00 PM,4.79,21.74,,,,,
7819,06/16/19 10:30:00 PM,4.62,21.66,,,,,
7820,06/16/19 10:45:00 PM,4.41,21.58,,,,,
7821,06/16/19 11:00:00 PM,4.25,21.48,,,,,
7822,06/16/19 11:15:00 PM,4.09,21.38,,,,,
7823,06/16/19 11:30:00 PM,3.91,21.26,,,,,
7824,06/16/19 11:45:00 PM,3.78,21.14,,,,,
7825,06/17/19 12:00:00 AM,3.69,21.00,,,,,
7826,06/17/19 12:15:00 AM,3.60,20.88,,,,,
7827,06/17/19 12:30:00 AM,3.73,20.82,,,,,
7828,06/17/19 12:45:00 AM,3.94,20.74,,,,,
7829,06/17/19 01:00:00 AM,4.60,20.72,,,,,
7830,06/17/19 01:15:00 AM,5.23,20.78,,,,,
7831,06/17/19 01:30:00 AM,5.47,20.78,,,,,
7832,06/17/19 01:45:00 AM,5.80,20.82,,,,,
7833,06/17/19 02:00:00 AM,5.94,20.88,,,,,
7834,06/17/19 02:15:00 AM,5.96,20.92,,,,,
7835,06/17/19 02:30:00 AM,6.20,20.98,,,,,
7836,06/17/19 02:45:00 AM,6.38,21.18,,,,,
7837,06/17/19 03:00:00 AM,6.34,21.22,,,,,
7838,06/17/19 03:15:00 AM,6.30,21.22,,,,,
7839,06/17/19 03:30:00 AM,6.29,21.20,,,,,
7840,06/17/19 03:45:00 AM,6.27,21.16,,,,,
7841,06/17/19 04:00:00 AM,6.25,21.14,,,,,
7842,06/17/19 04:15:00 AM,6.21,21.10,,,,,
7843,06/17/19 04:30:00 AM,5.94,21.02,,,,,
7844,06/17/19 04:45:00 AM,5.79,20.96,,,,,
7845,06/17/19 05:00:00 AM,5.48,20.80,,,,,
7846,06/17/19 05:15:00 AM,5.22,20.38,,,,,
7847,06/17/19 05:30:00 AM,4.89,19.94,,,,,
7848,06/17/19 05:45:00 AM,4.43,19.84,,,,,
7849,06/17/19 06:00:00 AM,4.24,19.82,,,,,
7850,06/17/19 06:15:00 AM,4.36,19.74,,,,,
7851,06/17/19 06:30:00 AM,4.29,19.62,,,,,
7852,06/17/19 06:45:00 AM,4.16,19.56,,,,,
7853,06/17/19 07:00:00 AM,4.25,19.54,,,,,
7854,06/17/19 07:15:00 AM,4.20,19.54,,,,,
7855,06/17/19 07:30:00 AM,4.00,19.54,,,,,
7856,06/17/19 07:45:00 AM,4.18,19.60,,,,,
7857,06/17/19 08:00:00 AM,4.26,19.68,,,,,
7858,06/17/19 08:15:00 AM,4.19,19.78,,,,,
7859,06/17/19 08:30:00 AM,4.28,19.84,,,,,
7860,06/17/19 08:45:00 AM,4.14,19.86,,,,,
7861,06/17/19 09:00:00 AM,4.19,19.84,,,,,
7862,06/17/19 09:15:00 AM,4.44,19.88,,,,,
7863,06/17/19 09:30:00 AM,4.59,19.92,,,,,
7864,06/17/19 09:45:00 AM,4.77,19.98,,,,,
7865,06/17/19 10:00:00 AM,4.89,20.10,,,,,
7866,06/17/19 10:15:00 AM,5.00,20.26,,,,,
7867,06/17/19 10:30:00 AM,5.23,20.48,,,,,
7868,06/17/19 10:45:00 AM,5.59,20.74,,,,,
7869,06/17/19 11:00:00 AM,6.03,21.08,,,,,
7870,06/17/19 11:15:00 AM,6.69,21.46,,,,,
7871,06/17/19 11:30:00 AM,7.38,21.88,,,,,
7872,06/17/19 11:45:00 AM,7.87,22.36,,,,,
7873,06/17/19 12:00:00 PM,8.74,22.54,,,,,
7874,06/17/19 12:15:00 PM,8.50,22.68,,,,,
7875,06/17/19 12:30:00 PM,8.41,22.82,,,,,
7876,06/17/19 12:45:00 PM,8.33,23.32,,,,,
7877,06/17/19 01:00:00 PM,8.07,24.28,,,,,
7878,06/17/19 01:15:00 PM,7.70,25.84,,,,,
7879,06/17/19 01:30:00 PM,7.29,27.74,,,,,
7880,06/17/19 01:45:00 PM,6.99,29.48,,,,,
7881,06/17/19 02:00:00 PM,6.80,31.00,,,,,
7882,06/17/19 02:15:00 PM,6.76,32.54,,,,,
7883,06/17/19 02:30:00 PM,6.69,33.72,,,,,
7884,06/17/19 02:45:00 PM,6.56,34.44,,,,,
7885,06/17/19 03:00:00 PM,6.54,34.38,,,,,
7886,06/17/19 03:15:00 PM,5.34,33.84,,,,,
7887,06/17/19 03:30:00 PM,5.99,28.68,,,,,
7888,06/17/19 03:45:00 PM,6.42,26.26,,,,,
7889,06/17/19 04:00:00 PM,6.66,25.16,,,,,
7890,06/17/19 04:15:00 PM,6.85,24.60,,,,,
7891,06/17/19 04:30:00 PM,6.85,24.32,,,,,
7892,06/17/19 04:45:00 PM,6.91,24.20,,,,,
7893,06/17/19 05:00:00 PM,7.05,24.24,,,,,
7894,06/17/19 05:15:00 PM,7.09,24.26,,,,,
7895,06/17/19 05:30:00 PM,7.02,24.28,,,,,
7896,06/17/19 05:45:00 PM,6.89,24.16,,,,,
7897,06/17/19 06:00:00 PM,6.83,23.80,,,,,
7898,06/17/19 06:15:00 PM,6.84,23.78,,,,,
7899,06/17/19 06:30:00 PM,6.51,23.52,,,,,
7900,06/17/19 06:45:00 PM,6.29,22.94,,,,,
7901,06/17/19 07:00:00 PM,6.09,22.50,,,,,
7902,06/17/19 07:15:00 PM,5.98,22.26,,,,,
7903,06/17/19 07:30:00 PM,5.89,22.18,,,,,
7904,06/17/19 07:45:00 PM,5.83,22.14,,,,,
7905,06/17/19 08:00:00 PM,5.75,22.12,,,,,
7906,06/17/19 08:15:00 PM,5.64,22.10,,,,,
7907,06/17/19 08:30:00 PM,5.47,22.06,,,,,
7908,06/17/19 08:45:00 PM,5.34,22.02,,,,,
7909,06/17/19 09:00:00 PM,5.11,22.04,,,,,
7910,06/17/19 09:15:00 PM,4.93,22.08,,,,,
7911,06/17/19 09:30:00 PM,4.58,22.14,,,,,
7912,06/17/19 09:45:00 PM,4.68,22.32,,,,,
7913,06/17/19 10:00:00 PM,4.53,22.52,,,,,
7914,06/17/19 10:15:00 PM,4.25,22.68,,,,,
7915,06/17/19 10:30:00 PM,4.17,22.74,,,,,
7916,06/17/19 10:45:00 PM,4.27,22.74,,,,,
7917,06/17/19 11:00:00 PM,4.25,22.72,,,,,
7918,06/17/19 11:15:00 PM,4.10,22.68,,,,,
7919,06/17/19 11:30:00 PM,3.96,22.62,,,,,
7920,06/17/19 11:45:00 PM,3.82,22.58,,,,,
7921,06/18/19 12:00:00 AM,3.61,22.50,,,,,
7922,06/18/19 12:15:00 AM,3.49,22.42,,,,,
7923,06/18/19 12:30:00 AM,3.27,22.36,,,,,
7924,06/18/19 12:45:00 AM,3.12,22.26,,,,,
7925,06/18/19 01:00:00 AM,3.13,22.18,,,,,
7926,06/18/19 01:15:00 AM,3.34,22.12,,,,,
7927,06/18/19 01:30:00 AM,3.79,22.00,,,,,
7928,06/18/19 01:45:00 AM,4.75,21.80,,,,,
7929,06/18/19 02:00:00 AM,5.08,21.70,,,,,
7930,06/18/19 02:15:00 AM,5.28,21.72,,,,,
7931,06/18/19 02:30:00 AM,5.40,21.72,,,,,
7932,06/18/19 02:45:00 AM,5.41,21.76,,,,,
7933,06/18/19 03:00:00 AM,5.48,21.76,,,,,
7934,06/18/19 03:15:00 AM,5.86,21.80,,,,,
7935,06/18/19 03:30:00 AM,5.86,21.78,,,,,
7936,06/18/19 03:45:00 AM,5.82,21.74,,,,,
7937,06/18/19 04:00:00 AM,5.76,21.70,,,,,
7938,06/18/19 04:15:00 AM,5.74,21.68,,,,,
7939,06/18/19 04:30:00 AM,5.72,21.66,,,,,
7940,06/18/19 04:45:00 AM,5.68,21.64,,,,,
7941,06/18/19 05:00:00 AM,5.49,21.62,,,,,
7942,06/18/19 05:15:00 AM,5.29,21.56,,,,,
7943,06/18/19 05:30:00 AM,4.74,21.48,,,,,
7944,06/18/19 05:45:00 AM,4.59,21.26,,,,,
7945,06/18/19 06:00:00 AM,4.34,20.92,,,,,
7946,06/18/19 06:15:00 AM,3.60,20.86,,,,,
7947,06/18/19 06:30:00 AM,3.20,20.88,,,,,
7948,06/18/19 06:45:00 AM,3.54,20.86,,,,,
7949,06/18/19 07:00:00 AM,3.61,20.76,,,,,
7950,06/18/19 07:15:00 AM,3.60,20.70,,,,,
7951,06/18/19 07:30:00 AM,3.70,20.66,,,,,
7952,06/18/19 07:45:00 AM,3.63,20.66,,,,,
7953,06/18/19 08:00:00 AM,3.56,20.68,,,,,
7954,06/18/19 08:15:00 AM,3.59,20.72,,,,,
7955,06/18/19 08:30:00 AM,3.73,20.80,,,,,
7956,06/18/19 08:45:00 AM,3.62,20.90,,,,,
7957,06/18/19 09:00:00 AM,3.77,21.02,,,,,
7958,06/18/19 09:15:00 AM,3.58,21.06,,,,,
7959,06/18/19 09:30:00 AM,3.57,21.06,,,,,
7960,06/18/19 09:45:00 AM,3.87,21.12,,,,,
7961,06/18/19 10:00:00 AM,4.03,21.22,,,,,
7962,06/18/19 10:15:00 AM,4.48,21.38,,,,,
7963,06/18/19 10:30:00 AM,4.75,21.58,,,,,
7964,06/18/19 10:45:00 AM,4.92,21.80,,,,,
7965,06/18/19 11:00:00 AM,5.20,22.06,,,,,
7966,06/18/19 11:15:00 AM,5.57,22.36,,,,,
7967,06/18/19 11:30:00 AM,6.00,22.72,,,,,
7968,06/18/19 11:45:00 AM,6.55,23.12,,,,,
7969,06/18/19 12:00:00 PM,7.35,23.56,,,,,
7970,06/18/19 12:15:00 PM,8.04,24.06,,,,,
7971,06/18/19 12:30:00 PM,8.69,24.68,,,,,
7972,06/18/19 12:45:00 PM,8.13,24.96,,,,,
7973,06/18/19 01:00:00 PM,8.05,25.02,,,,,
7974,06/18/19 01:15:00 PM,7.94,25.54,,,,,
7975,06/18/19 01:30:00 PM,7.67,26.50,,,,,
7976,06/18/19 01:45:00 PM,7.27,28.42,,,,,
7977,06/18/19 02:00:00 PM,6.83,30.30,,,,,
7978,06/18/19 02:15:00 PM,6.81,31.86,,,,,
7979,06/18/19 02:30:00 PM,6.77,33.00,,,,,
7980,06/18/19 02:45:00 PM,6.70,33.86,,,,,
7981,06/18/19 03:00:00 PM,6.63,34.66,,,,,
7982,06/18/19 03:15:00 PM,6.52,35.08,,,,,
7983,06/18/19 03:30:00 PM,6.52,35.20,,,,,
7984,06/18/19 03:45:00 PM,6.32,35.12,,,,,
7985,06/18/19 04:00:00 PM,5.40,31.96,,,,,
7986,06/18/19 04:15:00 PM,6.12,28.22,,,,,
7987,06/18/19 04:30:00 PM,6.30,26.66,,,,,
7988,06/18/19 04:45:00 PM,6.41,25.80,,,,,
7989,06/18/19 05:00:00 PM,6.53,25.36,,,,,
7990,06/18/19 05:15:00 PM,6.54,25.12,,,,,
7991,06/18/19 05:30:00 PM,6.59,25.06,,,,,
7992,06/18/19 05:45:00 PM,6.72,25.12,,,,,
7993,06/18/19 06:00:00 PM,6.81,25.18,,,,,
7994,06/18/19 06:15:00 PM,6.81,25.20,,,,,
7995,06/18/19 06:30:00 PM,6.49,25.04,,,,,
7996,06/18/19 06:45:00 PM,6.60,24.88,,,,,
7997,06/18/19 07:00:00 PM,6.37,24.74,,,,,
7998,06/18/19 07:15:00 PM,6.09,24.30,,,,,
7999,06/18/19 07:30:00 PM,5.93,23.78,,,,,
8000,06/18/19 07:45:00 PM,5.79,23.36,,,,,
8001,06/18/19 08:00:00 PM,5.69,23.14,,,,,
8002,06/18/19 08:15:00 PM,5.61,23.04,,,,,
8003,06/18/19 08:30:00 PM,5.58,22.98,,,,,
8004,06/18/19 08:45:00 PM,5.42,22.96,,,,,
8005,06/18/19 09:00:00 PM,5.28,22.88,,,,,
8006,06/18/19 09:15:00 PM,5.23,22.82,,,,,
8007,06/18/19 09:30:00 PM,4.97,22.74,,,,,
8008,06/18/19 09:45:00 PM,4.74,22.68,,,,,
8009,06/18/19 10:00:00 PM,4.70,22.70,,,,,
8010,06/18/19 10:15:00 PM,4.30,22.70,,,,,
8011,06/18/19 10:30:00 PM,4.47,22.80,,,,,
8012,06/18/19 10:45:00 PM,4.43,22.94,,,,,
8013,06/18/19 11:00:00 PM,4.16,22.96,,,,,
8014,06/18/19 11:15:00 PM,3.96,22.92,,,,,
8015,06/18/19 11:30:00 PM,3.96,22.88,,,,,
8016,06/18/19 11:45:00 PM,4.05,22.82,,,,,
8017,06/19/19 12:00:00 AM,3.97,22.74,,,,,
8018,06/19/19 12:15:00 AM,3.85,22.66,,,,,
8019,06/19/19 12:30:00 AM,3.71,22.58,,,,,
8020,06/19/19 12:45:00 AM,3.59,22.50,,,,,
8021,06/19/19 01:00:00 AM,3.49,22.42,,,,,
8022,06/19/19 01:15:00 AM,3.38,22.32,,,,,
8023,06/19/19 01:30:00 AM,3.30,22.20,,,,,
8024,06/19/19 01:45:00 AM,3.40,22.10,,,,,
8025,06/19/19 02:00:00 AM,3.50,21.98,,,,,
