"Plot Title: 20568252"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
6485,05/20/19 03:31:50 AM,2.03,14.26,,,,,
6486,05/20/19 03:46:50 AM,1.98,14.24,,,,,
6487,05/20/19 04:01:50 AM,1.96,14.22,,,,,
6488,05/20/19 04:16:50 AM,2.19,14.22,,,,,
6489,05/20/19 04:31:50 AM,1.89,14.22,,,,,
6490,05/20/19 04:46:50 AM,1.75,14.20,,,,,
6491,05/20/19 05:01:50 AM,1.58,14.20,,,,,
6492,05/20/19 05:16:50 AM,1.54,14.20,,,,,
6493,05/20/19 05:31:50 AM,1.51,14.24,,,,,
6494,05/20/19 05:46:50 AM,1.41,14.26,,,,,
6495,05/20/19 06:01:50 AM,1.08,14.28,,,,,
6496,05/20/19 06:16:50 AM,1.43,14.28,,,,,
6497,05/20/19 06:31:50 AM,1.28,14.28,,,,,
6498,05/20/19 06:46:50 AM,1.18,14.26,,,,,
6499,05/20/19 07:01:50 AM,1.20,14.24,,,,,
6500,05/20/19 07:16:50 AM,0.89,14.22,,,,,
6501,05/20/19 07:31:50 AM,0.75,14.22,,,,,
6502,05/20/19 07:46:50 AM,0.55,14.20,,,,,
6503,05/20/19 08:01:50 AM,1.60,14.16,,,,,
6504,05/20/19 08:16:50 AM,5.00,14.04,,,,,
6505,05/20/19 08:31:50 AM,5.50,13.94,,,,,
6506,05/20/19 08:46:50 AM,5.91,13.92,,,,,
6507,05/20/19 09:01:50 AM,5.79,13.90,,,,,
6508,05/20/19 09:16:50 AM,5.20,13.88,,,,,
6509,05/20/19 09:31:50 AM,5.30,13.84,,,,,
6510,05/20/19 09:46:50 AM,5.50,13.80,,,,,
6511,05/20/19 10:01:50 AM,5.49,13.78,,,,,
6512,05/20/19 10:16:50 AM,5.65,13.86,,,,,
6513,05/20/19 10:31:50 AM,4.99,13.94,,,,,
6514,05/20/19 10:46:50 AM,4.54,13.98,,,,,
6515,05/20/19 11:01:50 AM,3.71,14.02,,,,,
6516,05/20/19 11:16:50 AM,2.65,14.04,,,,,
6517,05/20/19 11:31:50 AM,2.95,14.06,,,,,
6518,05/20/19 11:46:50 AM,2.02,14.10,,,,,
6519,05/20/19 12:01:50 PM,1.54,14.14,,,,,
6520,05/20/19 12:16:50 PM,1.22,14.18,,,,,
6521,05/20/19 12:31:50 PM,1.44,14.20,,,,,
6522,05/20/19 12:46:50 PM,1.44,14.24,,,,,
6523,05/20/19 01:01:50 PM,1.80,14.26,,,,,
6524,05/20/19 01:16:50 PM,1.25,14.30,,,,,
6525,05/20/19 01:31:50 PM,1.37,14.32,,,,,
6526,05/20/19 01:46:50 PM,1.54,14.36,,,,,
6527,05/20/19 02:01:50 PM,1.95,14.42,,,,,
6528,05/20/19 02:16:50 PM,1.56,14.48,,,,,
6529,05/20/19 02:31:50 PM,1.94,14.52,,,,,
6530,05/20/19 02:46:50 PM,2.19,14.60,,,,,
6531,05/20/19 03:01:50 PM,1.84,14.64,,,,,
6532,05/20/19 03:16:50 PM,2.58,14.72,,,,,
6533,05/20/19 03:31:50 PM,2.19,14.78,,,,,
6534,05/20/19 03:46:50 PM,2.63,14.84,,,,,
6535,05/20/19 04:01:50 PM,2.59,14.92,,,,,
6536,05/20/19 04:16:50 PM,2.73,15.00,,,,,
6537,05/20/19 04:31:50 PM,2.83,15.06,,,,,
6538,05/20/19 04:46:50 PM,2.61,15.10,,,,,
6539,05/20/19 05:01:50 PM,2.98,15.14,,,,,
6540,05/20/19 05:16:50 PM,3.20,15.26,,,,,
6541,05/20/19 05:31:50 PM,3.05,15.28,,,,,
6542,05/20/19 05:46:50 PM,3.44,15.32,,,,,
6543,05/20/19 06:01:50 PM,3.22,15.44,,,,,
6544,05/20/19 06:16:50 PM,4.03,15.48,,,,,
6545,05/20/19 06:31:50 PM,4.37,15.62,,,,,
6546,05/20/19 06:46:50 PM,4.34,15.68,,,,,
6547,05/20/19 07:01:50 PM,4.47,15.70,,,,,
6548,05/20/19 07:16:50 PM,4.41,15.78,,,,,
6549,05/20/19 07:31:50 PM,4.51,15.82,,,,,
6550,05/20/19 07:46:50 PM,4.40,15.78,,,,,
6551,05/20/19 08:01:50 PM,3.99,15.74,,,,,
6552,05/20/19 08:16:50 PM,4.19,15.74,,,,,
6553,05/20/19 08:31:50 PM,4.34,15.74,,,,,
6554,05/20/19 08:46:50 PM,4.46,15.70,,,,,
6555,05/20/19 09:01:50 PM,4.27,15.68,,,,,
6556,05/20/19 09:16:50 PM,4.27,15.66,,,,,
6557,05/20/19 09:31:50 PM,4.09,15.58,,,,,
6558,05/20/19 09:46:50 PM,4.08,15.56,,,,,
6559,05/20/19 10:01:50 PM,4.21,15.52,,,,,
6560,05/20/19 10:16:50 PM,4.10,15.42,,,,,
6561,05/20/19 10:31:50 PM,4.12,15.36,,,,,
6562,05/20/19 10:46:50 PM,3.61,15.30,,,,,
6563,05/20/19 11:01:50 PM,3.87,15.22,,,,,
6564,05/20/19 11:16:50 PM,3.74,15.16,,,,,
6565,05/20/19 11:31:50 PM,3.67,15.08,,,,,
6566,05/20/19 11:46:50 PM,3.21,15.04,,,,,
6567,05/21/19 12:01:50 AM,3.29,15.02,,,,,
6568,05/21/19 12:16:50 AM,3.20,14.96,,,,,
6569,05/21/19 12:31:50 AM,3.28,14.92,,,,,
6570,05/21/19 12:46:50 AM,3.36,14.86,,,,,
6571,05/21/19 01:01:50 AM,3.05,14.80,,,,,
6572,05/21/19 01:16:50 AM,2.86,14.76,,,,,
6573,05/21/19 01:31:50 AM,2.86,14.72,,,,,
6574,05/21/19 01:46:50 AM,2.81,14.66,,,,,
6575,05/21/19 02:01:50 AM,2.72,14.60,,,,,
6576,05/21/19 02:16:50 AM,2.30,14.56,,,,,
6577,05/21/19 02:31:50 AM,1.92,14.54,,,,,
6578,05/21/19 02:46:50 AM,1.96,14.52,,,,,
6579,05/21/19 03:01:50 AM,1.73,14.50,,,,,
6580,05/21/19 03:16:50 AM,1.34,14.48,,,,,
6581,05/21/19 03:31:50 AM,1.36,14.46,,,,,
6582,05/21/19 03:46:50 AM,0.94,14.44,,,,,
6583,05/21/19 04:01:50 AM,1.00,14.42,,,,,
6584,05/21/19 04:16:50 AM,0.88,14.40,,,,,
6585,05/21/19 04:31:50 AM,1.12,14.38,,,,,
6586,05/21/19 04:46:50 AM,1.24,14.36,,,,,
6587,05/21/19 05:01:50 AM,1.19,14.36,,,,,
6588,05/21/19 05:16:50 AM,1.12,14.36,,,,,
6589,05/21/19 05:31:50 AM,1.00,14.36,,,,,
6590,05/21/19 05:46:50 AM,1.37,14.40,,,,,
6591,05/21/19 06:01:50 AM,1.52,14.46,,,,,
6592,05/21/19 06:16:50 AM,1.58,14.54,,,,,
6593,05/21/19 06:31:50 AM,1.00,14.58,,,,,
6594,05/21/19 06:46:50 AM,0.98,14.62,,,,,
6595,05/21/19 07:01:50 AM,0.97,14.60,,,,,
6596,05/21/19 07:16:50 AM,0.59,14.60,,,,,
6597,05/21/19 07:31:50 AM,0.86,14.60,,,,,
6598,05/21/19 07:46:50 AM,0.65,14.62,,,,,
6599,05/21/19 08:01:50 AM,0.87,14.60,,,,,
6600,05/21/19 08:16:50 AM,1.62,14.64,,,,,
6601,05/21/19 08:31:50 AM,2.02,14.62,,,,,
6602,05/21/19 08:46:50 AM,1.86,14.54,,,,,
6603,05/21/19 09:01:50 AM,1.48,14.44,,,,,
6604,05/21/19 09:16:50 AM,1.26,14.38,,,,,
6605,05/21/19 09:31:50 AM,1.54,14.36,,,,,
6606,05/21/19 09:46:50 AM,1.58,14.32,,,,,
6607,05/21/19 10:01:50 AM,1.70,14.26,,,,,
6608,05/21/19 10:16:50 AM,2.21,14.22,,,,,
6609,05/21/19 10:31:50 AM,2.48,14.26,,,,,
6610,05/21/19 10:46:50 AM,3.39,14.26,,,,,
6611,05/21/19 11:01:50 AM,4.04,14.30,,,,,
6612,05/21/19 11:16:50 AM,4.09,14.30,,,,,
6613,05/21/19 11:31:50 AM,4.74,14.32,,,,,
6614,05/21/19 11:46:50 AM,4.88,14.38,,,,,
6615,05/21/19 12:01:50 PM,4.95,14.44,,,,,
6616,05/21/19 12:16:50 PM,4.85,14.46,,,,,
6617,05/21/19 12:31:50 PM,4.90,14.50,,,,,
6618,05/21/19 12:46:50 PM,4.88,14.54,,,,,
6619,05/21/19 01:01:50 PM,4.93,14.58,,,,,
6620,05/21/19 01:16:50 PM,4.88,14.64,,,,,
6621,05/21/19 01:31:50 PM,4.95,14.72,,,,,
6622,05/21/19 01:46:50 PM,5.26,14.80,,,,,
6623,05/21/19 02:01:50 PM,5.20,14.86,,,,,
6624,05/21/19 02:16:50 PM,5.33,14.92,,,,,
6625,05/21/19 02:31:50 PM,5.84,14.98,,,,,
6626,05/21/19 02:46:50 PM,5.98,15.06,,,,,
6627,05/21/19 03:01:50 PM,6.05,15.18,,,,,
6628,05/21/19 03:16:50 PM,6.51,15.30,,,,,
6629,05/21/19 03:31:50 PM,6.62,15.38,,,,,
6630,05/21/19 03:46:50 PM,6.84,15.46,,,,,
6631,05/21/19 04:01:50 PM,6.71,15.56,,,,,
6632,05/21/19 04:16:50 PM,6.78,15.66,,,,,
6633,05/21/19 04:31:50 PM,6.67,15.72,,,,,
6634,05/21/19 04:46:50 PM,7.07,15.76,,,,,
6635,05/21/19 05:01:50 PM,6.69,15.80,,,,,
6636,05/21/19 05:16:50 PM,6.94,15.82,,,,,
6637,05/21/19 05:31:50 PM,6.93,15.84,,,,,
6638,05/21/19 05:46:50 PM,7.28,15.84,,,,,
6639,05/21/19 06:01:50 PM,7.21,15.84,,,,,
6640,05/21/19 06:16:50 PM,7.48,15.82,,,,,
6641,05/21/19 06:31:50 PM,7.58,15.82,,,,,
6642,05/21/19 06:46:50 PM,6.76,15.80,,,,,
6643,05/21/19 07:01:50 PM,7.18,15.78,,,,,
6644,05/21/19 07:16:50 PM,6.99,15.76,,,,,
6645,05/21/19 07:31:50 PM,7.06,15.74,,,,,
6646,05/21/19 07:46:50 PM,6.94,15.70,,,,,
6647,05/21/19 08:01:50 PM,6.99,15.68,,,,,
6648,05/21/19 08:16:50 PM,6.96,15.64,,,,,
6649,05/21/19 08:31:50 PM,7.10,15.62,,,,,
6650,05/21/19 08:46:50 PM,7.05,15.58,,,,,
6651,05/21/19 09:01:50 PM,6.32,15.56,,,,,
6652,05/21/19 09:16:50 PM,6.72,15.52,,,,,
6653,05/21/19 09:31:50 PM,6.76,15.50,,,,,
6654,05/21/19 09:46:50 PM,6.65,15.46,,,,,
6655,05/21/19 10:01:50 PM,6.54,15.44,,,,,
6656,05/21/19 10:16:50 PM,6.51,15.40,,,,,
6657,05/21/19 10:31:50 PM,6.33,15.38,,,,,
6658,05/21/19 10:46:50 PM,5.98,15.36,,,,,
6659,05/21/19 11:01:50 PM,5.84,15.36,,,,,
6660,05/21/19 11:16:50 PM,5.78,15.32,,,,,
6661,05/21/19 11:31:50 PM,5.66,15.30,,,,,
6662,05/21/19 11:46:50 PM,4.71,15.28,,,,,
6663,05/22/19 12:01:50 AM,4.66,15.26,,,,,
6664,05/22/19 12:16:50 AM,4.96,15.24,,,,,
6665,05/22/19 12:31:50 AM,4.66,15.22,,,,,
6666,05/22/19 12:46:50 AM,4.91,15.20,,,,,
6667,05/22/19 01:01:50 AM,4.90,15.20,,,,,
6668,05/22/19 01:16:50 AM,4.84,15.18,,,,,
6669,05/22/19 01:31:50 AM,4.40,15.18,,,,,
6670,05/22/19 01:46:50 AM,4.38,15.16,,,,,
6671,05/22/19 02:01:50 AM,4.10,15.16,,,,,
6672,05/22/19 02:16:50 AM,4.33,15.14,,,,,
6673,05/22/19 02:31:50 AM,4.46,15.12,,,,,
6674,05/22/19 02:46:50 AM,4.07,15.10,,,,,
6675,05/22/19 03:01:50 AM,4.06,15.08,,,,,
6676,05/22/19 03:16:50 AM,4.35,15.08,,,,,
6677,05/22/19 03:31:50 AM,3.90,15.06,,,,,
6678,05/22/19 03:46:50 AM,3.85,15.04,,,,,
6679,05/22/19 04:01:50 AM,4.33,15.02,,,,,
6680,05/22/19 04:16:50 AM,4.75,14.98,,,,,
6681,05/22/19 04:31:50 AM,4.72,14.96,,,,,
6682,05/22/19 04:46:50 AM,4.52,14.94,,,,,
6683,05/22/19 05:01:50 AM,4.16,14.90,,,,,
6684,05/22/19 05:16:50 AM,4.31,14.88,,,,,
6685,05/22/19 05:31:50 AM,4.58,14.86,,,,,
6686,05/22/19 05:46:50 AM,3.98,14.84,,,,,
6687,05/22/19 06:01:50 AM,4.30,14.82,,,,,
6688,05/22/19 06:16:50 AM,3.89,14.80,,,,,
6689,05/22/19 06:31:50 AM,4.26,14.78,,,,,
6690,05/22/19 06:46:50 AM,4.13,14.76,,,,,
6691,05/22/19 07:01:50 AM,4.28,14.74,,,,,
6692,05/22/19 07:16:50 AM,4.02,14.72,,,,,
6693,05/22/19 07:31:50 AM,4.27,14.72,,,,,
6694,05/22/19 07:46:50 AM,4.40,14.72,,,,,
6695,05/22/19 08:01:50 AM,4.33,14.74,,,,,
6696,05/22/19 08:16:50 AM,3.91,14.72,,,,,
6697,05/22/19 08:31:50 AM,2.84,14.72,,,,,
6698,05/22/19 08:46:50 AM,2.92,14.74,,,,,
6699,05/22/19 09:01:50 AM,3.27,14.76,,,,,
6700,05/22/19 09:16:50 AM,3.27,14.78,,,,,
6701,05/22/19 09:31:50 AM,3.58,14.78,,,,,
6702,05/22/19 09:46:50 AM,4.21,14.74,,,,,
6703,05/22/19 10:01:50 AM,4.12,14.70,,,,,
6704,05/22/19 10:16:50 AM,4.22,14.66,,,,,
6705,05/22/19 10:31:50 AM,4.17,14.66,,,,,
6706,05/22/19 10:46:50 AM,4.05,14.66,,,,,
6707,05/22/19 11:01:50 AM,3.67,14.66,,,,,
6708,05/22/19 11:16:50 AM,2.95,14.68,,,,,
6709,05/22/19 11:31:50 AM,4.38,14.72,,,,,
6710,05/22/19 11:46:50 AM,4.36,14.78,,,,,
6711,05/22/19 12:01:50 PM,5.53,14.82,,,,,
6712,05/22/19 12:16:50 PM,5.48,14.88,,,,,
6713,05/22/19 12:31:50 PM,5.79,14.96,,,,,
6714,05/22/19 12:46:50 PM,5.73,15.02,,,,,
6715,05/22/19 01:01:50 PM,5.92,15.10,,,,,
6716,05/22/19 01:16:50 PM,5.92,15.12,,,,,
6717,05/22/19 01:31:50 PM,5.92,15.16,,,,,
6718,05/22/19 01:46:50 PM,5.93,15.24,,,,,
6719,05/22/19 02:01:50 PM,6.29,15.34,,,,,
6720,05/22/19 02:16:50 PM,6.21,15.32,,,,,
6721,05/22/19 02:31:50 PM,6.59,15.36,,,,,
6722,05/22/19 02:46:50 PM,5.87,15.44,,,,,
6723,05/22/19 03:01:50 PM,6.01,15.42,,,,,
6724,05/22/19 03:16:50 PM,6.25,15.48,,,,,
6725,05/22/19 03:31:50 PM,6.44,15.62,,,,,
6726,05/22/19 03:46:50 PM,6.06,15.70,,,,,
6727,05/22/19 04:01:50 PM,5.98,15.72,,,,,
6728,05/22/19 04:16:50 PM,6.25,15.72,,,,,
6729,05/22/19 04:31:50 PM,6.54,15.78,,,,,
6730,05/22/19 04:46:50 PM,6.64,15.84,,,,,
6731,05/22/19 05:01:50 PM,5.52,15.86,,,,,
6732,05/22/19 05:16:50 PM,6.03,15.88,,,,,
6733,05/22/19 05:31:50 PM,6.74,15.96,,,,,
6734,05/22/19 05:46:50 PM,6.48,15.98,,,,,
6735,05/22/19 06:01:50 PM,6.49,15.94,,,,,
6736,05/22/19 06:16:50 PM,6.43,15.98,,,,,
6737,05/22/19 06:31:50 PM,6.44,16.00,,,,,
6738,05/22/19 06:46:50 PM,6.38,16.02,,,,,
6739,05/22/19 07:01:50 PM,6.04,16.02,,,,,
6740,05/22/19 07:16:50 PM,5.98,16.04,,,,,
6741,05/22/19 07:31:50 PM,5.95,16.04,,,,,
6742,05/22/19 07:46:50 PM,6.26,16.06,,,,,
6743,05/22/19 08:01:50 PM,5.94,16.12,,,,,
6744,05/22/19 08:16:50 PM,5.67,16.12,,,,,
6745,05/22/19 08:31:50 PM,5.60,16.10,,,,,
6746,05/22/19 08:46:50 PM,5.74,16.12,,,,,
6747,05/22/19 09:01:50 PM,5.92,16.12,,,,,
6748,05/22/19 09:16:50 PM,5.78,16.12,,,,,
6749,05/22/19 09:31:50 PM,5.92,16.12,,,,,
6750,05/22/19 09:46:50 PM,5.84,16.10,,,,,
6751,05/22/19 10:01:50 PM,5.82,16.08,,,,,
6752,05/22/19 10:16:50 PM,5.64,16.06,,,,,
6753,05/22/19 10:31:50 PM,5.43,16.04,,,,,
6754,05/22/19 10:46:50 PM,5.53,16.04,,,,,
6755,05/22/19 11:01:50 PM,5.59,16.02,,,,,
6756,05/22/19 11:16:50 PM,5.42,16.00,,,,,
6757,05/22/19 11:31:50 PM,5.48,16.00,,,,,
6758,05/22/19 11:46:50 PM,5.38,16.00,,,,,
6759,05/23/19 12:01:50 AM,5.23,15.98,,,,,
6760,05/23/19 12:16:50 AM,5.22,15.96,,,,,
6761,05/23/19 12:31:50 AM,5.21,15.96,,,,,
6762,05/23/19 12:46:50 AM,5.10,15.94,,,,,
6763,05/23/19 01:01:50 AM,5.08,15.94,,,,,
6764,05/23/19 01:16:50 AM,5.03,15.94,,,,,
6765,05/23/19 01:31:50 AM,4.92,15.96,,,,,
6766,05/23/19 01:46:50 AM,4.97,15.98,,,,,
6767,05/23/19 02:01:50 AM,5.08,16.00,,,,,
6768,05/23/19 02:16:50 AM,5.06,16.02,,,,,
6769,05/23/19 02:31:50 AM,5.16,16.04,,,,,
6770,05/23/19 02:46:50 AM,5.11,16.06,,,,,
6771,05/23/19 03:01:50 AM,5.18,16.08,,,,,
6772,05/23/19 03:16:50 AM,5.25,16.10,,,,,
6773,05/23/19 03:31:50 AM,5.26,16.10,,,,,
6774,05/23/19 03:46:50 AM,5.21,16.06,,,,,
6775,05/23/19 04:01:50 AM,5.40,16.02,,,,,
6776,05/23/19 04:16:50 AM,5.42,15.96,,,,,
6777,05/23/19 04:31:50 AM,5.37,15.92,,,,,
6778,05/23/19 04:46:50 AM,5.22,15.80,,,,,
6779,05/23/19 05:01:50 AM,5.37,15.66,,,,,
6780,05/23/19 05:16:50 AM,5.31,15.46,,,,,
6781,05/23/19 05:31:50 AM,5.45,15.30,,,,,
6782,05/23/19 05:46:50 AM,5.40,15.20,,,,,
6783,05/23/19 06:01:50 AM,4.91,15.14,,,,,
6784,05/23/19 06:16:50 AM,5.40,15.10,,,,,
6785,05/23/19 06:31:50 AM,5.63,15.08,,,,,
6786,05/23/19 06:46:50 AM,5.73,15.06,,,,,
6787,05/23/19 07:01:50 AM,5.66,15.06,,,,,
6788,05/23/19 07:16:50 AM,5.68,15.08,,,,,
6789,05/23/19 07:31:50 AM,5.79,15.08,,,,,
6790,05/23/19 07:46:50 AM,5.45,15.08,,,,,
6791,05/23/19 08:01:50 AM,5.84,15.10,,,,,
6792,05/23/19 08:16:50 AM,6.01,15.10,,,,,
6793,05/23/19 08:31:50 AM,6.11,15.14,,,,,
6794,05/23/19 08:46:50 AM,6.32,15.18,,,,,
6795,05/23/19 09:01:50 AM,6.45,15.22,,,,,
6796,05/23/19 09:16:50 AM,6.51,15.24,,,,,
6797,05/23/19 09:31:50 AM,6.49,15.28,,,,,
6798,05/23/19 09:46:50 AM,6.51,15.30,,,,,
6799,05/23/19 10:01:50 AM,6.46,15.34,,,,,
6800,05/23/19 10:16:50 AM,6.46,15.38,,,,,
6801,05/23/19 10:31:50 AM,6.40,15.42,,,,,
6802,05/23/19 10:46:50 AM,6.30,15.46,,,,,
6803,05/23/19 11:01:50 AM,6.09,15.50,,,,,
6804,05/23/19 11:16:50 AM,6.08,15.54,,,,,
6805,05/23/19 11:31:50 AM,6.05,15.58,,,,,
6806,05/23/19 11:46:50 AM,6.11,15.64,,,,,
6807,05/23/19 12:01:50 PM,6.06,15.64,,,,,
6808,05/23/19 12:16:50 PM,6.07,15.60,,,,,
6809,05/23/19 12:31:50 PM,6.19,15.58,,,,,
6810,05/23/19 12:46:50 PM,6.30,15.58,,,,,
6811,05/23/19 01:01:50 PM,6.37,15.60,,,,,
6812,05/23/19 01:16:50 PM,6.62,15.60,,,,,
6813,05/23/19 01:31:50 PM,6.73,15.60,,,,,
6814,05/23/19 01:46:50 PM,6.84,15.62,,,,,
6815,05/23/19 02:01:50 PM,6.95,15.64,,,,,
6816,05/23/19 02:16:50 PM,7.11,15.68,,,,,
6817,05/23/19 02:31:50 PM,7.20,15.68,,,,,
6818,05/23/19 02:46:50 PM,7.21,15.70,,,,,
6819,05/23/19 03:01:50 PM,7.26,15.74,,,,,
6820,05/23/19 03:16:50 PM,7.24,15.76,,,,,
6821,05/23/19 03:31:50 PM,7.26,15.78,,,,,
6822,05/23/19 03:46:50 PM,7.02,15.80,,,,,
6823,05/23/19 04:01:50 PM,7.19,15.84,,,,,
6824,05/23/19 04:16:50 PM,7.41,15.88,,,,,
6825,05/23/19 04:31:50 PM,7.41,15.94,,,,,
6826,05/23/19 04:46:50 PM,7.43,15.94,,,,,
6827,05/23/19 05:01:50 PM,7.42,15.96,,,,,
6828,05/23/19 05:16:50 PM,7.44,15.96,,,,,
6829,05/23/19 05:31:50 PM,7.48,15.98,,,,,
6830,05/23/19 05:46:50 PM,7.53,16.02,,,,,
6831,05/23/19 06:01:50 PM,7.49,16.04,,,,,
6832,05/23/19 06:16:50 PM,7.56,16.04,,,,,
6833,05/23/19 06:31:50 PM,7.51,16.02,,,,,
6834,05/23/19 06:46:50 PM,7.45,15.98,,,,,
6835,05/23/19 07:01:50 PM,7.41,15.94,,,,,
6836,05/23/19 07:16:50 PM,7.40,15.90,,,,,
6837,05/23/19 07:31:50 PM,7.29,15.88,,,,,
6838,05/23/19 07:46:50 PM,7.30,15.84,,,,,
6839,05/23/19 08:01:50 PM,7.22,15.84,,,,,
6840,05/23/19 08:16:50 PM,7.19,15.84,,,,,
6841,05/23/19 08:31:50 PM,7.22,15.86,,,,,
6842,05/23/19 08:46:50 PM,7.20,15.86,,,,,
6843,05/23/19 09:01:50 PM,7.14,15.88,,,,,
6844,05/23/19 09:16:50 PM,7.12,15.90,,,,,
6845,05/23/19 09:31:50 PM,7.10,15.90,,,,,
6846,05/23/19 09:46:50 PM,7.12,15.90,,,,,
6847,05/23/19 10:01:50 PM,7.11,15.90,,,,,
6848,05/23/19 10:16:50 PM,7.12,15.92,,,,,
6849,05/23/19 10:31:50 PM,7.12,15.94,,,,,
6850,05/23/19 10:46:50 PM,7.12,15.96,,,,,
6851,05/23/19 11:01:50 PM,7.09,16.00,,,,,
6852,05/23/19 11:16:50 PM,7.08,16.02,,,,,
6853,05/23/19 11:31:50 PM,7.07,16.06,,,,,
6854,05/23/19 11:46:50 PM,7.06,16.08,,,,,
6855,05/24/19 12:01:50 AM,7.05,16.12,,,,,
6856,05/24/19 12:16:50 AM,7.03,16.16,,,,,
6857,05/24/19 12:31:50 AM,7.00,16.18,,,,,
6858,05/24/19 12:46:50 AM,6.99,16.18,,,,,
6859,05/24/19 01:01:50 AM,6.98,16.20,,,,,
6860,05/24/19 01:16:50 AM,6.97,16.22,,,,,
6861,05/24/19 01:31:50 AM,6.94,16.24,,,,,
6862,05/24/19 01:46:50 AM,6.92,16.24,,,,,
6863,05/24/19 02:01:50 AM,6.88,16.24,,,,,
6864,05/24/19 02:16:50 AM,6.89,16.24,,,,,
6865,05/24/19 02:31:50 AM,6.85,16.24,,,,,
6866,05/24/19 02:46:50 AM,6.81,16.22,,,,,
6867,05/24/19 03:01:50 AM,6.81,16.22,,,,,
6868,05/24/19 03:16:50 AM,6.78,16.22,,,,,
6869,05/24/19 03:31:50 AM,6.75,16.22,,,,,
6870,05/24/19 03:46:50 AM,6.69,16.22,,,,,
6871,05/24/19 04:01:50 AM,6.61,16.20,,,,,
6872,05/24/19 04:16:50 AM,6.67,16.20,,,,,
6873,05/24/19 04:31:50 AM,6.66,16.18,,,,,
6874,05/24/19 04:46:50 AM,6.66,16.18,,,,,
6875,05/24/19 05:01:50 AM,6.66,16.16,,,,,
6876,05/24/19 05:16:50 AM,6.64,16.14,,,,,
6877,05/24/19 05:31:50 AM,6.61,16.14,,,,,
6878,05/24/19 05:46:50 AM,6.59,16.12,,,,,
6879,05/24/19 06:01:50 AM,6.54,16.10,,,,,
6880,05/24/19 06:16:50 AM,6.53,16.08,,,,,
6881,05/24/19 06:31:50 AM,6.51,16.08,,,,,
6882,05/24/19 06:46:50 AM,6.53,16.06,,,,,
6883,05/24/19 07:01:50 AM,6.52,16.04,,,,,
6884,05/24/19 07:16:50 AM,6.51,16.04,,,,,
6885,05/24/19 07:31:50 AM,6.50,16.04,,,,,
6886,05/24/19 07:46:50 AM,6.53,16.04,,,,,
6887,05/24/19 08:01:50 AM,6.50,16.04,,,,,
6888,05/24/19 08:16:50 AM,6.53,16.02,,,,,
6889,05/24/19 08:31:50 AM,6.51,16.02,,,,,
6890,05/24/19 08:46:50 AM,6.53,16.04,,,,,
6891,05/24/19 09:01:50 AM,6.53,16.04,,,,,
6892,05/24/19 09:16:50 AM,6.59,16.06,,,,,
6893,05/24/19 09:31:50 AM,6.58,16.06,,,,,
6894,05/24/19 09:46:50 AM,6.61,16.08,,,,,
6895,05/24/19 10:01:50 AM,6.64,16.10,,,,,
6896,05/24/19 10:16:50 AM,6.65,16.12,,,,,
6897,05/24/19 10:31:50 AM,6.70,16.14,,,,,
6898,05/24/19 10:46:50 AM,6.70,16.16,,,,,
6899,05/24/19 11:01:50 AM,6.71,16.20,,,,,
6900,05/24/19 11:16:50 AM,6.75,16.22,,,,,
6901,05/24/19 11:31:50 AM,6.77,16.26,,,,,
6902,05/24/19 11:46:50 AM,6.79,16.28,,,,,
6903,05/24/19 12:01:50 PM,6.82,16.32,,,,,
6904,05/24/19 12:16:50 PM,6.82,16.36,,,,,
6905,05/24/19 12:31:50 PM,6.83,16.40,,,,,
6906,05/24/19 12:46:50 PM,6.81,16.44,,,,,
6907,05/24/19 01:01:50 PM,6.92,16.50,,,,,
6908,05/24/19 01:16:50 PM,6.83,16.56,,,,,
6909,05/24/19 01:31:50 PM,6.92,16.62,,,,,
6910,05/24/19 01:46:50 PM,6.96,16.66,,,,,
6911,05/24/19 02:01:50 PM,6.98,16.72,,,,,
6912,05/24/19 02:16:50 PM,6.94,16.78,,,,,
6913,05/24/19 02:31:50 PM,6.92,16.82,,,,,
6914,05/24/19 02:46:50 PM,6.87,16.88,,,,,
6915,05/24/19 03:01:50 PM,6.89,16.92,,,,,
6916,05/24/19 03:16:50 PM,6.91,16.98,,,,,
6917,05/24/19 03:31:50 PM,6.89,17.02,,,,,
6918,05/24/19 03:46:50 PM,6.94,17.06,,,,,
6919,05/24/19 04:01:50 PM,6.96,17.12,,,,,
6920,05/24/19 04:16:50 PM,6.94,17.16,,,,,
6921,05/24/19 04:31:50 PM,7.01,17.18,,,,,
6922,05/24/19 04:46:50 PM,6.98,17.20,,,,,
6923,05/24/19 05:01:50 PM,7.00,17.24,,,,,
6924,05/24/19 05:16:50 PM,7.01,17.26,,,,,
6925,05/24/19 05:31:50 PM,7.02,17.30,,,,,
6926,05/24/19 05:46:50 PM,6.62,17.32,,,,,
6927,05/24/19 06:01:50 PM,6.83,17.36,,,,,
6928,05/24/19 06:16:50 PM,7.14,17.40,,,,,
6929,05/24/19 06:31:50 PM,7.17,17.44,,,,,
6930,05/24/19 06:46:50 PM,7.34,17.46,,,,,
6931,05/24/19 07:01:50 PM,7.37,17.46,,,,,
6932,05/24/19 07:16:50 PM,7.35,17.44,,,,,
6933,05/24/19 07:31:50 PM,7.31,17.40,,,,,
