"Plot Title: 20568254"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568254, SEN S/N: 20568254)","Temp, °C (LGR S/N: 20568254, SEN S/N: 20568254)","Expired Sensor Cap (LGR S/N: 20568254)","End Of File (LGR S/N: 20568254)"
12810,01/20/20 08:15:00 PM,10.68,8.44,,
12811,01/20/20 08:30:00 PM,10.68,8.44,,
12812,01/20/20 08:45:00 PM,10.69,8.44,,
12813,01/20/20 09:00:00 PM,10.66,8.44,,
12814,01/20/20 09:15:00 PM,10.64,8.42,,
12815,01/20/20 09:30:00 PM,10.64,8.42,,
12816,01/20/20 09:45:00 PM,10.65,8.42,,
12817,01/20/20 10:00:00 PM,10.67,8.42,,
12818,01/20/20 10:15:00 PM,10.61,8.42,,
12819,01/20/20 10:30:00 PM,10.62,8.42,,
12820,01/20/20 10:45:00 PM,10.61,8.42,,
12821,01/20/20 11:00:00 PM,10.60,8.42,,
12822,01/20/20 11:15:00 PM,10.65,8.42,,
12823,01/20/20 11:30:00 PM,10.62,8.40,,
12824,01/20/20 11:45:00 PM,10.62,8.40,,
12825,01/21/20 12:00:00 AM,10.63,8.40,,
12826,01/21/20 12:15:00 AM,10.65,8.38,,
12827,01/21/20 12:30:00 AM,10.66,8.38,,
12828,01/21/20 12:45:00 AM,10.65,8.36,,
12829,01/21/20 01:00:00 AM,10.58,8.36,,
12830,01/21/20 01:15:00 AM,10.59,8.36,,
12831,01/21/20 01:30:00 AM,10.66,8.36,,
12832,01/21/20 01:45:00 AM,10.65,8.34,,
12833,01/21/20 02:00:00 AM,10.64,8.34,,
12834,01/21/20 02:15:00 AM,10.66,8.32,,
12835,01/21/20 02:30:00 AM,10.57,8.32,,
12836,01/21/20 02:45:00 AM,10.53,8.30,,
12837,01/21/20 03:00:00 AM,10.55,8.28,,
12838,01/21/20 03:15:00 AM,10.64,8.28,,
12839,01/21/20 03:30:00 AM,10.63,8.26,,
12840,01/21/20 03:45:00 AM,10.61,8.26,,
12841,01/21/20 04:00:00 AM,10.64,8.26,,
12842,01/21/20 04:15:00 AM,10.65,8.24,,
12843,01/21/20 04:30:00 AM,10.65,8.24,,
12844,01/21/20 04:45:00 AM,10.66,8.24,,
12845,01/21/20 05:00:00 AM,10.66,8.24,,
12846,01/21/20 05:15:00 AM,10.62,8.22,,
12847,01/21/20 05:30:00 AM,10.60,8.22,,
12848,01/21/20 05:45:00 AM,10.63,8.22,,
12849,01/21/20 06:00:00 AM,10.64,8.22,,
12850,01/21/20 06:15:00 AM,10.63,8.20,,
12851,01/21/20 06:30:00 AM,10.65,8.20,,
12852,01/21/20 06:45:00 AM,10.60,8.20,,
12853,01/21/20 07:00:00 AM,10.63,8.20,,
12854,01/21/20 07:15:00 AM,10.59,8.20,,
12855,01/21/20 07:30:00 AM,10.62,8.18,,
12856,01/21/20 07:45:00 AM,10.59,8.18,,
12857,01/21/20 08:00:00 AM,10.57,8.18,,
12858,01/21/20 08:15:00 AM,10.56,8.18,,
12859,01/21/20 08:30:00 AM,10.58,8.18,,
12860,01/21/20 08:45:00 AM,10.62,8.18,,
12861,01/21/20 09:00:00 AM,10.54,8.16,,
12862,01/21/20 09:15:00 AM,10.63,8.16,,
12863,01/21/20 09:30:00 AM,10.63,8.16,,
12864,01/21/20 09:45:00 AM,10.58,8.16,,
12865,01/21/20 10:00:00 AM,10.57,8.16,,
12866,01/21/20 10:15:00 AM,10.58,8.16,,
12867,01/21/20 10:30:00 AM,10.60,8.16,,
12868,01/21/20 10:45:00 AM,10.58,8.16,,
12869,01/21/20 11:00:00 AM,10.59,8.18,,
12870,01/21/20 11:15:00 AM,10.57,8.18,,
12871,01/21/20 11:30:00 AM,10.59,8.20,,
12872,01/21/20 11:45:00 AM,10.60,8.20,,
12873,01/21/20 12:00:00 PM,10.61,8.22,,
12874,01/21/20 12:15:00 PM,10.58,8.22,,
12875,01/21/20 12:30:00 PM,10.58,8.24,,
12876,01/21/20 12:45:00 PM,10.61,8.24,,
12877,01/21/20 01:00:00 PM,10.58,8.24,,
12878,01/21/20 01:15:00 PM,10.64,8.26,,
12879,01/21/20 01:30:00 PM,10.61,8.26,,
12880,01/21/20 01:45:00 PM,10.64,8.26,,
12881,01/21/20 02:00:00 PM,10.62,8.28,,
12882,01/21/20 02:15:00 PM,10.60,8.28,,
12883,01/21/20 02:30:00 PM,10.66,8.30,,
12884,01/21/20 02:45:00 PM,10.52,8.30,,
12885,01/21/20 03:00:00 PM,10.55,8.32,,
12886,01/21/20 03:15:00 PM,10.54,8.32,,
12887,01/21/20 03:30:00 PM,10.57,8.34,,
12888,01/21/20 03:45:00 PM,10.58,8.34,,
12889,01/21/20 04:00:00 PM,10.59,8.36,,
12890,01/21/20 04:15:00 PM,10.57,8.36,,
12891,01/21/20 04:30:00 PM,10.54,8.36,,
12892,01/21/20 04:45:00 PM,10.52,8.38,,
12893,01/21/20 05:00:00 PM,10.50,8.38,,
12894,01/21/20 05:15:00 PM,10.51,8.40,,
12895,01/21/20 05:30:00 PM,10.49,8.40,,
12896,01/21/20 05:45:00 PM,10.49,8.40,,
12897,01/21/20 06:00:00 PM,10.46,8.40,,
12898,01/21/20 06:15:00 PM,10.46,8.40,,
12899,01/21/20 06:30:00 PM,10.49,8.42,,
12900,01/21/20 06:45:00 PM,10.45,8.42,,
12901,01/21/20 07:00:00 PM,10.47,8.42,,
12902,01/21/20 07:15:00 PM,10.49,8.42,,
12903,01/21/20 07:30:00 PM,10.45,8.42,,
12904,01/21/20 07:45:00 PM,10.53,8.44,,
12905,01/21/20 08:00:00 PM,10.45,8.44,,
12906,01/21/20 08:15:00 PM,10.49,8.44,,
12907,01/21/20 08:30:00 PM,10.56,8.44,,
12908,01/21/20 08:45:00 PM,10.51,8.44,,
12909,01/21/20 09:00:00 PM,10.51,8.44,,
12910,01/21/20 09:15:00 PM,10.51,8.46,,
12911,01/21/20 09:30:00 PM,10.50,8.46,,
12912,01/21/20 09:45:00 PM,10.58,8.46,,
12913,01/21/20 10:00:00 PM,10.42,8.46,,
12914,01/21/20 10:15:00 PM,10.52,8.46,,
12915,01/21/20 10:30:00 PM,10.60,8.46,,
12916,01/21/20 10:45:00 PM,10.52,8.46,,
12917,01/21/20 11:00:00 PM,10.51,8.48,,
12918,01/21/20 11:15:00 PM,10.56,8.48,,
12919,01/21/20 11:30:00 PM,10.54,8.48,,
12920,01/21/20 11:45:00 PM,10.53,8.48,,
12921,01/22/20 12:00:00 AM,10.60,8.48,,
12922,01/22/20 12:15:00 AM,10.58,8.48,,
12923,01/22/20 12:30:00 AM,10.64,8.48,,
12924,01/22/20 12:45:00 AM,10.62,8.48,,
12925,01/22/20 01:00:00 AM,10.61,8.48,,
12926,01/22/20 01:15:00 AM,10.61,8.50,,
12927,01/22/20 01:30:00 AM,10.60,8.50,,
12928,01/22/20 01:45:00 AM,10.58,8.50,,
12929,01/22/20 02:00:00 AM,10.63,8.50,,
12930,01/22/20 02:15:00 AM,10.61,8.50,,
12931,01/22/20 02:30:00 AM,10.64,8.50,,
12932,01/22/20 02:45:00 AM,10.62,8.50,,
12933,01/22/20 03:00:00 AM,10.63,8.50,,
12934,01/22/20 03:15:00 AM,10.61,8.50,,
12935,01/22/20 03:30:00 AM,10.65,8.50,,
12936,01/22/20 03:45:00 AM,10.60,8.52,,
12937,01/22/20 04:00:00 AM,10.57,8.52,,
12938,01/22/20 04:15:00 AM,10.62,8.52,,
12939,01/22/20 04:30:00 AM,10.66,8.52,,
12940,01/22/20 04:45:00 AM,10.65,8.54,,
12941,01/22/20 05:00:00 AM,10.62,8.54,,
12942,01/22/20 05:15:00 AM,10.64,8.54,,
12943,01/22/20 05:30:00 AM,10.54,8.54,,
12944,01/22/20 05:45:00 AM,10.65,8.54,,
12945,01/22/20 06:00:00 AM,10.58,8.56,,
12946,01/22/20 06:15:00 AM,10.54,8.56,,
12947,01/22/20 06:30:00 AM,10.65,8.56,,
12948,01/22/20 06:45:00 AM,10.56,8.56,,
12949,01/22/20 07:00:00 AM,10.59,8.58,,
12950,01/22/20 07:15:00 AM,10.61,8.58,,
12951,01/22/20 07:30:00 AM,10.59,8.60,,
12952,01/22/20 07:45:00 AM,10.55,8.60,,
12953,01/22/20 08:00:00 AM,10.57,8.60,,
12954,01/22/20 08:15:00 AM,10.53,8.62,,
12955,01/22/20 08:30:00 AM,10.64,8.62,,
12956,01/22/20 08:45:00 AM,10.59,8.64,,
12957,01/22/20 09:00:00 AM,10.56,8.64,,
12958,01/22/20 09:15:00 AM,10.59,8.64,,
12959,01/22/20 09:30:00 AM,10.57,8.64,,
12960,01/22/20 09:45:00 AM,10.56,8.66,,
12961,01/22/20 10:00:00 AM,10.59,8.66,,
12962,01/22/20 10:15:00 AM,10.61,8.68,,
12963,01/22/20 10:30:00 AM,10.57,8.68,,
12964,01/22/20 10:45:00 AM,10.57,8.70,,
12965,01/22/20 11:00:00 AM,10.57,8.72,,
12966,01/22/20 11:15:00 AM,10.51,8.72,,
12967,01/22/20 11:30:00 AM,10.58,8.74,,
12968,01/22/20 11:45:00 AM,10.54,8.74,,
12969,01/22/20 12:00:00 PM,10.55,8.76,,
12970,01/22/20 12:15:00 PM,10.56,8.76,,
12971,01/22/20 12:30:00 PM,10.52,8.78,,
12972,01/22/20 12:45:00 PM,10.52,8.82,,
12973,01/22/20 01:00:00 PM,10.56,8.84,,
12974,01/22/20 01:15:00 PM,10.51,8.88,,
12975,01/22/20 01:30:00 PM,10.57,8.90,,
12976,01/22/20 01:45:00 PM,10.54,8.92,,
12977,01/22/20 02:00:00 PM,10.47,8.94,,
12978,01/22/20 02:15:00 PM,10.47,8.94,,
12979,01/22/20 02:30:00 PM,10.50,8.98,,
12980,01/22/20 02:45:00 PM,10.51,9.02,,
12981,01/22/20 03:00:00 PM,10.47,9.04,,
12982,01/22/20 03:15:00 PM,10.48,9.06,,
12983,01/22/20 03:30:00 PM,10.50,9.10,,
12984,01/22/20 03:45:00 PM,10.50,9.14,,
12985,01/22/20 04:00:00 PM,10.48,9.16,,
12986,01/22/20 04:15:00 PM,10.58,9.18,,
12987,01/22/20 04:30:00 PM,10.52,9.20,,
12988,01/22/20 04:45:00 PM,10.44,9.24,,
12989,01/22/20 05:00:00 PM,10.38,9.26,,
12990,01/22/20 05:15:00 PM,10.47,9.26,,
12991,01/22/20 05:30:00 PM,10.42,9.28,,
12992,01/22/20 05:45:00 PM,10.44,9.30,,
12993,01/22/20 06:00:00 PM,10.40,9.32,,
12994,01/22/20 06:15:00 PM,10.40,9.32,,
12995,01/22/20 06:30:00 PM,10.37,9.30,,
12996,01/22/20 06:45:00 PM,10.44,9.32,,
12997,01/22/20 07:00:00 PM,10.37,9.32,,
12998,01/22/20 07:15:00 PM,10.34,9.32,,
12999,01/22/20 07:30:00 PM,10.38,9.34,,
13000,01/22/20 07:45:00 PM,10.37,9.34,,
13001,01/22/20 08:00:00 PM,10.31,9.32,,
13002,01/22/20 08:15:00 PM,10.36,9.32,,
13003,01/22/20 08:30:00 PM,10.32,9.32,,
13004,01/22/20 08:45:00 PM,10.36,9.32,,
13005,01/22/20 09:00:00 PM,10.36,9.32,,
13006,01/22/20 09:15:00 PM,10.35,9.32,,
13007,01/22/20 09:30:00 PM,10.37,9.32,,
13008,01/22/20 09:45:00 PM,10.46,9.32,,
13009,01/22/20 10:00:00 PM,10.46,9.32,,
13010,01/22/20 10:15:00 PM,10.38,9.32,,
13011,01/22/20 10:30:00 PM,10.47,9.32,,
13012,01/22/20 10:45:00 PM,10.45,9.30,,
13013,01/22/20 11:00:00 PM,10.47,9.30,,
13014,01/22/20 11:15:00 PM,10.30,9.30,,
13015,01/22/20 11:30:00 PM,10.35,9.30,,
13016,01/22/20 11:45:00 PM,10.43,9.30,,
13017,01/23/20 12:00:00 AM,10.38,9.30,,
13018,01/23/20 12:15:00 AM,10.49,9.28,,
13019,01/23/20 12:30:00 AM,10.49,9.28,,
13020,01/23/20 12:45:00 AM,10.49,9.28,,
13021,01/23/20 01:00:00 AM,10.49,9.28,,
13022,01/23/20 01:15:00 AM,10.46,9.26,,
13023,01/23/20 01:30:00 AM,10.44,9.26,,
13024,01/23/20 01:45:00 AM,10.46,9.26,,
13025,01/23/20 02:00:00 AM,10.42,9.24,,
13026,01/23/20 02:15:00 AM,10.48,9.24,,
13027,01/23/20 02:30:00 AM,10.43,9.22,,
13028,01/23/20 02:45:00 AM,10.50,9.22,,
13029,01/23/20 03:00:00 AM,10.51,9.22,,
13030,01/23/20 03:15:00 AM,10.51,9.20,,
13031,01/23/20 03:30:00 AM,10.46,9.20,,
13032,01/23/20 03:45:00 AM,10.49,9.20,,
13033,01/23/20 04:00:00 AM,10.51,9.20,,
13034,01/23/20 04:15:00 AM,10.52,9.20,,
13035,01/23/20 04:30:00 AM,10.53,9.20,,
13036,01/23/20 04:45:00 AM,10.57,9.20,,
13037,01/23/20 05:00:00 AM,10.52,9.20,,
13038,01/23/20 05:15:00 AM,10.54,9.20,,
13039,01/23/20 05:30:00 AM,10.47,9.20,,
13040,01/23/20 05:45:00 AM,10.51,9.20,,
13041,01/23/20 06:00:00 AM,10.51,9.20,,
13042,01/23/20 06:15:00 AM,10.54,9.20,,
13043,01/23/20 06:30:00 AM,10.55,9.22,,
13044,01/23/20 06:45:00 AM,10.54,9.22,,
13045,01/23/20 07:00:00 AM,10.50,9.22,,
13046,01/23/20 07:15:00 AM,10.50,9.22,,
13047,01/23/20 07:30:00 AM,10.47,9.22,,
13048,01/23/20 07:45:00 AM,10.42,9.24,,
13049,01/23/20 08:00:00 AM,10.44,9.24,,
13050,01/23/20 08:15:00 AM,10.47,9.26,,
13051,01/23/20 08:30:00 AM,10.45,9.26,,
13052,01/23/20 08:45:00 AM,10.41,9.26,,
13053,01/23/20 09:00:00 AM,10.45,9.28,,
13054,01/23/20 09:15:00 AM,10.42,9.30,,
13055,01/23/20 09:30:00 AM,10.43,9.30,,
13056,01/23/20 09:45:00 AM,10.49,9.32,,
13057,01/23/20 10:00:00 AM,10.38,9.32,,
13058,01/23/20 10:15:00 AM,10.46,9.34,,
13059,01/23/20 10:30:00 AM,10.48,9.36,,
13060,01/23/20 10:45:00 AM,10.46,9.36,,
13061,01/23/20 11:00:00 AM,10.47,9.38,,
13062,01/23/20 11:15:00 AM,10.48,9.38,,
13063,01/23/20 11:30:00 AM,10.45,9.40,,
13064,01/23/20 11:45:00 AM,10.47,9.42,,
13065,01/23/20 12:00:00 PM,10.41,9.42,,
13066,01/23/20 12:15:00 PM,10.38,9.44,,
13067,01/23/20 12:30:00 PM,10.41,9.46,,
13068,01/23/20 12:45:00 PM,10.45,9.46,,
13069,01/23/20 01:00:00 PM,10.40,9.48,,
13070,01/23/20 01:15:00 PM,10.45,9.50,,
13071,01/23/20 01:30:00 PM,10.42,9.54,,
13072,01/23/20 01:45:00 PM,10.42,9.54,,
13073,01/23/20 02:00:00 PM,10.41,9.56,,
13074,01/23/20 02:15:00 PM,10.46,9.58,,
13075,01/23/20 02:30:00 PM,10.42,9.58,,
13076,01/23/20 02:45:00 PM,10.44,9.60,,
13077,01/23/20 03:00:00 PM,10.38,9.62,,
13078,01/23/20 03:15:00 PM,10.38,9.62,,
13079,01/23/20 03:30:00 PM,10.35,9.64,,
13080,01/23/20 03:45:00 PM,10.34,9.64,,
13081,01/23/20 04:00:00 PM,10.33,9.66,,
13082,01/23/20 04:15:00 PM,10.33,9.68,,
13083,01/23/20 04:30:00 PM,10.30,9.72,,
13084,01/23/20 04:45:00 PM,10.29,9.74,,
13085,01/23/20 05:00:00 PM,10.25,9.76,,
13086,01/23/20 05:15:00 PM,10.26,9.78,,
13087,01/23/20 05:30:00 PM,10.25,9.80,,
13088,01/23/20 05:45:00 PM,10.27,9.80,,
13089,01/23/20 06:00:00 PM,10.22,9.82,,
13090,01/23/20 06:15:00 PM,10.22,9.82,,
13091,01/23/20 06:30:00 PM,10.25,9.82,,
13092,01/23/20 06:45:00 PM,10.23,9.82,,
13093,01/23/20 07:00:00 PM,10.26,9.82,,
13094,01/23/20 07:15:00 PM,10.24,9.82,,
13095,01/23/20 07:30:00 PM,10.19,9.82,,
13096,01/23/20 07:45:00 PM,10.16,9.82,,
13097,01/23/20 08:00:00 PM,10.19,9.82,,
13098,01/23/20 08:15:00 PM,10.20,9.82,,
13099,01/23/20 08:30:00 PM,10.22,9.82,,
13100,01/23/20 08:45:00 PM,10.24,9.82,,
13101,01/23/20 09:00:00 PM,10.14,9.80,,
13102,01/23/20 09:15:00 PM,10.21,9.80,,
13103,01/23/20 09:30:00 PM,10.22,9.80,,
13104,01/23/20 09:45:00 PM,10.22,9.80,,
13105,01/23/20 10:00:00 PM,10.21,9.78,,
13106,01/23/20 10:15:00 PM,10.19,9.78,,
13107,01/23/20 10:30:00 PM,10.25,9.78,,
13108,01/23/20 10:45:00 PM,10.25,9.76,,
13109,01/23/20 11:00:00 PM,10.27,9.76,,
13110,01/23/20 11:15:00 PM,10.26,9.76,,
13111,01/23/20 11:30:00 PM,10.23,9.74,,
13112,01/23/20 11:45:00 PM,10.26,9.74,,
13113,01/24/20 12:00:00 AM,10.24,9.74,,
13114,01/24/20 12:15:00 AM,10.24,9.74,,
13115,01/24/20 12:30:00 AM,10.27,9.72,,
13116,01/24/20 12:45:00 AM,10.26,9.72,,
13117,01/24/20 01:00:00 AM,10.24,9.72,,
13118,01/24/20 01:15:00 AM,10.24,9.72,,
13119,01/24/20 01:30:00 AM,10.30,9.72,,
13120,01/24/20 01:45:00 AM,10.23,9.70,,
13121,01/24/20 02:00:00 AM,10.26,9.70,,
13122,01/24/20 02:15:00 AM,10.24,9.70,,
13123,01/24/20 02:30:00 AM,10.26,9.68,,
13124,01/24/20 02:45:00 AM,10.25,9.68,,
13125,01/24/20 03:00:00 AM,10.24,9.68,,
13126,01/24/20 03:15:00 AM,10.25,9.68,,
13127,01/24/20 03:30:00 AM,10.28,9.66,,
13128,01/24/20 03:45:00 AM,10.26,9.66,,
13129,01/24/20 04:00:00 AM,10.28,9.66,,
13130,01/24/20 04:15:00 AM,10.25,9.66,,
13131,01/24/20 04:30:00 AM,10.25,9.66,,
13132,01/24/20 04:45:00 AM,10.24,9.66,,
13133,01/24/20 05:00:00 AM,10.28,9.66,,
13134,01/24/20 05:15:00 AM,10.25,9.66,,
13135,01/24/20 05:30:00 AM,10.25,9.66,,
13136,01/24/20 05:45:00 AM,10.25,9.66,,
13137,01/24/20 06:00:00 AM,10.24,9.66,,
13138,01/24/20 06:15:00 AM,10.29,9.66,,
13139,01/24/20 06:30:00 AM,10.28,9.66,,
13140,01/24/20 06:45:00 AM,10.28,9.66,,
13141,01/24/20 07:00:00 AM,10.23,9.66,,
13142,01/24/20 07:15:00 AM,10.24,9.66,,
13143,01/24/20 07:30:00 AM,10.23,9.66,,
13144,01/24/20 07:45:00 AM,10.25,9.66,,
13145,01/24/20 08:00:00 AM,10.25,9.66,,
13146,01/24/20 08:15:00 AM,10.24,9.66,,
13147,01/24/20 08:30:00 AM,10.34,9.66,,
13148,01/24/20 08:45:00 AM,10.23,9.66,,
13149,01/24/20 09:00:00 AM,10.28,9.66,,
13150,01/24/20 09:15:00 AM,10.27,9.66,,
13151,01/24/20 09:30:00 AM,10.31,9.66,,
13152,01/24/20 09:45:00 AM,10.23,9.68,,
13153,01/24/20 10:00:00 AM,10.23,9.68,,
13154,01/24/20 10:15:00 AM,10.26,9.70,,
13155,01/24/20 10:30:00 AM,10.29,9.72,,
13156,01/24/20 10:45:00 AM,10.28,9.72,,
13157,01/24/20 11:00:00 AM,10.30,9.74,,
13158,01/24/20 11:15:00 AM,10.26,9.78,,
13159,01/24/20 11:30:00 AM,10.29,9.80,,
13160,01/24/20 11:45:00 AM,10.28,9.82,,
13161,01/24/20 12:00:00 PM,10.26,9.84,,
13162,01/24/20 12:15:00 PM,10.27,9.86,,
13163,01/24/20 12:30:00 PM,10.30,9.88,,
13164,01/24/20 12:45:00 PM,10.27,9.92,,
13165,01/24/20 01:00:00 PM,10.23,9.94,,
13166,01/24/20 01:15:00 PM,10.29,9.96,,
13167,01/24/20 01:30:00 PM,10.28,9.98,,
13168,01/24/20 01:45:00 PM,10.29,10.00,,
13169,01/24/20 02:00:00 PM,10.29,10.02,,
13170,01/24/20 02:15:00 PM,10.26,10.04,,
13171,01/24/20 02:30:00 PM,10.25,10.08,,
13172,01/24/20 02:45:00 PM,10.21,10.10,,
13173,01/24/20 03:00:00 PM,10.22,10.12,,
13174,01/24/20 03:15:00 PM,10.23,10.14,,
13175,01/24/20 03:30:00 PM,10.22,10.16,,
13176,01/24/20 03:45:00 PM,10.25,10.20,,
13177,01/24/20 04:00:00 PM,10.22,10.22,,
13178,01/24/20 04:15:00 PM,10.21,10.24,,
13179,01/24/20 04:30:00 PM,10.19,10.26,,
13180,01/24/20 04:45:00 PM,10.19,10.30,,
13181,01/24/20 05:00:00 PM,10.17,10.32,,
13182,01/24/20 05:15:00 PM,10.11,10.32,,
13183,01/24/20 05:30:00 PM,10.07,10.34,,
13184,01/24/20 05:45:00 PM,10.09,10.34,,
13185,01/24/20 06:00:00 PM,10.10,10.34,,
13186,01/24/20 06:15:00 PM,10.13,10.34,,
13187,01/24/20 06:30:00 PM,10.13,10.34,,
13188,01/24/20 06:45:00 PM,10.10,10.34,,
13189,01/24/20 07:00:00 PM,10.11,10.34,,
13190,01/24/20 07:15:00 PM,10.11,10.34,,
13191,01/24/20 07:30:00 PM,10.14,10.34,,
13192,01/24/20 07:45:00 PM,10.12,10.32,,
13193,01/24/20 08:00:00 PM,10.14,10.32,,
13194,01/24/20 08:15:00 PM,10.17,10.32,,
13195,01/24/20 08:30:00 PM,10.17,10.32,,
13196,01/24/20 08:45:00 PM,10.14,10.32,,
13197,01/24/20 09:00:00 PM,10.16,10.32,,
13198,01/24/20 09:15:00 PM,10.19,10.34,,
13199,01/24/20 09:30:00 PM,10.18,10.34,,
13200,01/24/20 09:45:00 PM,10.18,10.34,,
13201,01/24/20 10:00:00 PM,10.17,10.34,,
13202,01/24/20 10:15:00 PM,10.12,10.34,,
13203,01/24/20 10:30:00 PM,10.14,10.34,,
13204,01/24/20 10:45:00 PM,10.18,10.34,,
13205,01/24/20 11:00:00 PM,10.19,10.32,,
13206,01/24/20 11:15:00 PM,10.18,10.32,,
13207,01/24/20 11:30:00 PM,10.16,10.32,,
13208,01/24/20 11:45:00 PM,10.19,10.32,,
13209,01/25/20 12:00:00 AM,10.12,10.32,,
13210,01/25/20 12:15:00 AM,10.16,10.30,,
13211,01/25/20 12:30:00 AM,10.23,10.30,,
13212,01/25/20 12:45:00 AM,10.17,10.30,,
13213,01/25/20 01:00:00 AM,10.19,10.30,,
13214,01/25/20 01:15:00 AM,10.21,10.28,,
13215,01/25/20 01:30:00 AM,10.20,10.28,,
13216,01/25/20 01:45:00 AM,10.22,10.26,,
13217,01/25/20 02:00:00 AM,10.17,10.24,,
13218,01/25/20 02:15:00 AM,10.24,10.24,,
13219,01/25/20 02:30:00 AM,10.21,10.24,,
13220,01/25/20 02:45:00 AM,10.22,10.24,,
13221,01/25/20 03:00:00 AM,10.21,10.22,,
13222,01/25/20 03:15:00 AM,10.20,10.22,,
13223,01/25/20 03:30:00 AM,10.18,10.22,,
13224,01/25/20 03:45:00 AM,10.15,10.22,,
13225,01/25/20 04:00:00 AM,10.14,10.22,,
13226,01/25/20 04:15:00 AM,10.17,10.22,,
13227,01/25/20 04:30:00 AM,10.13,10.24,,
13228,01/25/20 04:45:00 AM,10.10,10.24,,
13229,01/25/20 05:00:00 AM,10.12,10.24,,
13230,01/25/20 05:15:00 AM,10.15,10.24,,
13231,01/25/20 05:30:00 AM,10.21,10.26,,
13232,01/25/20 05:45:00 AM,10.11,10.26,,
13233,01/25/20 06:00:00 AM,10.13,10.26,,
13234,01/25/20 06:15:00 AM,10.10,10.28,,
13235,01/25/20 06:30:00 AM,10.14,10.28,,
13236,01/25/20 06:45:00 AM,10.15,10.28,,
13237,01/25/20 07:00:00 AM,10.16,10.30,,
13238,01/25/20 07:15:00 AM,10.10,10.30,,
13239,01/25/20 07:30:00 AM,10.11,10.30,,
13240,01/25/20 07:45:00 AM,10.14,10.30,,
13241,01/25/20 08:00:00 AM,10.11,10.32,,
13242,01/25/20 08:15:00 AM,10.17,10.32,,
13243,01/25/20 08:30:00 AM,10.07,10.32,,
13244,01/25/20 08:45:00 AM,10.07,10.32,,
13245,01/25/20 09:00:00 AM,10.17,10.34,,
13246,01/25/20 09:15:00 AM,10.04,10.34,,
13247,01/25/20 09:30:00 AM,10.05,10.34,,
13248,01/25/20 09:45:00 AM,10.02,10.34,,
13249,01/25/20 10:00:00 AM,10.10,10.34,,
13250,01/25/20 10:15:00 AM,10.03,10.36,,
13251,01/25/20 10:30:00 AM,10.09,10.36,,
13252,01/25/20 10:45:00 AM,10.07,10.38,,
13253,01/25/20 11:00:00 AM,10.11,10.38,,
13254,01/25/20 11:15:00 AM,10.10,10.40,,
13255,01/25/20 11:30:00 AM,10.11,10.42,,
13256,01/25/20 11:45:00 AM,10.11,10.42,,
13257,01/25/20 12:00:00 PM,10.13,10.42,,
13258,01/25/20 12:15:00 PM,10.12,10.44,,
13259,01/25/20 12:30:00 PM,10.12,10.44,,
13260,01/25/20 12:45:00 PM,10.18,10.44,,
13261,01/25/20 01:00:00 PM,10.14,10.46,,
13262,01/25/20 01:15:00 PM,10.17,10.46,,
13263,01/25/20 01:30:00 PM,10.18,10.48,,
13264,01/25/20 01:45:00 PM,10.13,10.50,,
13265,01/25/20 02:00:00 PM,10.16,10.52,,
13266,01/25/20 02:15:00 PM,10.12,10.52,,
13267,01/25/20 02:30:00 PM,10.07,10.54,,
13268,01/25/20 02:45:00 PM,10.11,10.54,,
13269,01/25/20 03:00:00 PM,10.05,10.56,,
13270,01/25/20 03:15:00 PM,10.07,10.58,,
13271,01/25/20 03:30:00 PM,10.12,10.60,,
13272,01/25/20 03:45:00 PM,10.17,10.60,,
13273,01/25/20 04:00:00 PM,10.12,10.62,,
13274,01/25/20 04:15:00 PM,10.13,10.62,,
13275,01/25/20 04:30:00 PM,10.13,10.64,,
13276,01/25/20 04:45:00 PM,10.13,10.64,,
13277,01/25/20 05:00:00 PM,10.11,10.66,,
13278,01/25/20 05:15:00 PM,10.10,10.66,,
13279,01/25/20 05:30:00 PM,10.10,10.68,,
13280,01/25/20 05:45:00 PM,10.13,10.68,,
13281,01/25/20 06:00:00 PM,10.13,10.68,,
13282,01/25/20 06:15:00 PM,10.09,10.68,,
13283,01/25/20 06:30:00 PM,10.11,10.68,,
13284,01/25/20 06:45:00 PM,10.10,10.68,,
13285,01/25/20 07:00:00 PM,10.13,10.68,,
13286,01/25/20 07:15:00 PM,10.05,10.70,,
13287,01/25/20 07:30:00 PM,10.11,10.70,,
13288,01/25/20 07:45:00 PM,10.15,10.70,,
13289,01/25/20 08:00:00 PM,10.12,10.70,,
13290,01/25/20 08:15:00 PM,10.14,10.70,,
13291,01/25/20 08:30:00 PM,10.14,10.72,,
13292,01/25/20 08:45:00 PM,10.08,10.72,,
13293,01/25/20 09:00:00 PM,10.09,10.72,,
13294,01/25/20 09:15:00 PM,10.11,10.72,,
13295,01/25/20 09:30:00 PM,10.14,10.72,,
13296,01/25/20 09:45:00 PM,10.11,10.74,,
13297,01/25/20 10:00:00 PM,10.10,10.74,,
13298,01/25/20 10:15:00 PM,10.10,10.74,,
13299,01/25/20 10:30:00 PM,10.11,10.74,,
13300,01/25/20 10:45:00 PM,10.16,10.74,,
13301,01/25/20 11:00:00 PM,10.13,10.74,,
13302,01/25/20 11:15:00 PM,10.16,10.74,,
13303,01/25/20 11:30:00 PM,10.11,10.74,,
13304,01/25/20 11:45:00 PM,10.11,10.74,,
