"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Attached","Host Connected","Stopped","End Of File"
7746,06/09/19 04:15:00 AM,-0.08,15.70,,,,
7747,06/09/19 04:30:00 AM,-0.08,15.70,,,,
7748,06/09/19 04:45:00 AM,-0.08,15.70,,,,
7749,06/09/19 05:00:00 AM,-0.08,15.68,,,,
7750,06/09/19 05:15:00 AM,-0.08,15.68,,,,
7751,06/09/19 05:30:00 AM,-0.08,15.68,,,,
7752,06/09/19 05:45:00 AM,-0.08,15.68,,,,
7753,06/09/19 06:00:00 AM,-0.08,15.68,,,,
7754,06/09/19 06:15:00 AM,-0.08,15.66,,,,
7755,06/09/19 06:30:00 AM,-0.08,15.66,,,,
7756,06/09/19 06:45:00 AM,-0.08,15.66,,,,
7757,06/09/19 07:00:00 AM,-0.08,15.66,,,,
7758,06/09/19 07:15:00 AM,-0.08,15.66,,,,
7759,06/09/19 07:30:00 AM,-0.08,15.66,,,,
7760,06/09/19 07:45:00 AM,-0.08,15.64,,,,
7761,06/09/19 08:00:00 AM,-0.08,15.64,,,,
7762,06/09/19 08:15:00 AM,-0.08,15.64,,,,
7763,06/09/19 08:30:00 AM,-0.08,15.64,,,,
7764,06/09/19 08:45:00 AM,-0.08,15.64,,,,
7765,06/09/19 09:00:00 AM,-0.08,15.64,,,,
7766,06/09/19 09:15:00 AM,-0.08,15.62,,,,
7767,06/09/19 09:30:00 AM,-0.08,15.62,,,,
7768,06/09/19 09:45:00 AM,-0.08,15.62,,,,
7769,06/09/19 10:00:00 AM,-0.08,15.62,,,,
7770,06/09/19 10:15:00 AM,-0.08,15.62,,,,
7771,06/09/19 10:30:00 AM,-0.08,15.62,,,,
7772,06/09/19 10:45:00 AM,-0.08,15.62,,,,
7773,06/09/19 11:00:00 AM,-0.08,15.62,,,,
7774,06/09/19 11:15:00 AM,-0.08,15.62,,,,
7775,06/09/19 11:30:00 AM,-0.08,15.62,,,,
7776,06/09/19 11:45:00 AM,-0.08,15.64,,,,
7777,06/09/19 12:00:00 PM,-0.08,15.64,,,,
7778,06/09/19 12:15:00 PM,-0.08,15.64,,,,
7779,06/09/19 12:30:00 PM,-0.08,15.66,,,,
7780,06/09/19 12:45:00 PM,-0.08,15.66,,,,
7781,06/09/19 01:00:00 PM,-0.08,15.66,,,,
7782,06/09/19 01:15:00 PM,-0.08,15.68,,,,
7783,06/09/19 01:30:00 PM,-0.08,15.68,,,,
7784,06/09/19 01:45:00 PM,-0.08,15.70,,,,
7785,06/09/19 02:00:00 PM,-0.08,15.70,,,,
7786,06/09/19 02:15:00 PM,-0.08,15.72,,,,
7787,06/09/19 02:30:00 PM,-0.08,15.72,,,,
7788,06/09/19 02:45:00 PM,-0.08,15.74,,,,
7789,06/09/19 03:00:00 PM,-0.08,15.74,,,,
7790,06/09/19 03:15:00 PM,-0.08,15.76,,,,
7791,06/09/19 03:30:00 PM,-0.08,15.78,,,,
7792,06/09/19 03:45:00 PM,-0.08,15.80,,,,
7793,06/09/19 04:00:00 PM,-0.08,15.80,,,,
7794,06/09/19 04:15:00 PM,-0.08,15.82,,,,
7795,06/09/19 04:30:00 PM,-0.08,15.84,,,,
7796,06/09/19 04:45:00 PM,-0.08,15.84,,,,
7797,06/09/19 05:00:00 PM,-0.08,15.86,,,,
7798,06/09/19 05:15:00 PM,-0.08,15.86,,,,
7799,06/09/19 05:30:00 PM,-0.08,15.88,,,,
7800,06/09/19 05:45:00 PM,-0.08,15.88,,,,
7801,06/09/19 06:00:00 PM,-0.08,15.90,,,,
7802,06/09/19 06:15:00 PM,-0.08,15.90,,,,
7803,06/09/19 06:30:00 PM,-0.08,15.92,,,,
7804,06/09/19 06:45:00 PM,-0.08,15.92,,,,
7805,06/09/19 07:00:00 PM,-0.08,15.94,,,,
7806,06/09/19 07:15:00 PM,-0.08,15.94,,,,
7807,06/09/19 07:30:00 PM,-0.08,15.94,,,,
7808,06/09/19 07:45:00 PM,-0.08,15.94,,,,
7809,06/09/19 08:00:00 PM,-0.08,15.96,,,,
7810,06/09/19 08:15:00 PM,-0.08,15.96,,,,
7811,06/09/19 08:30:00 PM,-0.08,15.96,,,,
7812,06/09/19 08:45:00 PM,-0.08,15.96,,,,
7813,06/09/19 09:00:00 PM,-0.08,15.96,,,,
7814,06/09/19 09:15:00 PM,-0.08,15.98,,,,
7815,06/09/19 09:30:00 PM,-0.08,15.98,,,,
7816,06/09/19 09:45:00 PM,-0.08,15.98,,,,
7817,06/09/19 10:00:00 PM,-0.08,15.98,,,,
7818,06/09/19 10:15:00 PM,-0.08,15.98,,,,
7819,06/09/19 10:30:00 PM,-0.08,15.98,,,,
7820,06/09/19 10:45:00 PM,-0.08,15.98,,,,
7821,06/09/19 11:00:00 PM,-0.08,15.98,,,,
7822,06/09/19 11:15:00 PM,-0.08,16.00,,,,
7823,06/09/19 11:30:00 PM,-0.08,16.00,,,,
7824,06/09/19 11:45:00 PM,-0.08,15.98,,,,
7825,06/10/19 12:00:00 AM,-0.08,15.98,,,,
7826,06/10/19 12:15:00 AM,-0.08,16.00,,,,
7827,06/10/19 12:30:00 AM,-0.08,16.00,,,,
7828,06/10/19 12:45:00 AM,-0.08,16.00,,,,
7829,06/10/19 01:00:00 AM,-0.08,16.00,,,,
7830,06/10/19 01:15:00 AM,-0.08,16.00,,,,
7831,06/10/19 01:30:00 AM,-0.08,16.00,,,,
7832,06/10/19 01:45:00 AM,-0.08,16.00,,,,
7833,06/10/19 02:00:00 AM,-0.08,16.00,,,,
7834,06/10/19 02:15:00 AM,-0.08,16.00,,,,
7835,06/10/19 02:30:00 AM,-0.08,16.00,,,,
7836,06/10/19 02:45:00 AM,-0.08,16.00,,,,
7837,06/10/19 03:00:00 AM,-0.08,16.00,,,,
7838,06/10/19 03:15:00 AM,-0.08,15.98,,,,
7839,06/10/19 03:30:00 AM,-0.08,15.98,,,,
7840,06/10/19 03:45:00 AM,-0.08,15.98,,,,
7841,06/10/19 04:00:00 AM,-0.08,15.98,,,,
7842,06/10/19 04:15:00 AM,-0.08,15.98,,,,
7843,06/10/19 04:30:00 AM,-0.08,15.98,,,,
7844,06/10/19 04:45:00 AM,-0.08,15.98,,,,
7845,06/10/19 05:00:00 AM,-0.08,15.98,,,,
7846,06/10/19 05:15:00 AM,-0.08,15.98,,,,
7847,06/10/19 05:30:00 AM,-0.08,15.98,,,,
7848,06/10/19 05:45:00 AM,-0.08,15.96,,,,
7849,06/10/19 06:00:00 AM,-0.08,15.96,,,,
7850,06/10/19 06:15:00 AM,-0.08,15.96,,,,
7851,06/10/19 06:30:00 AM,-0.08,15.96,,,,
7852,06/10/19 06:45:00 AM,-0.08,15.96,,,,
7853,06/10/19 07:00:00 AM,-0.08,15.96,,,,
7854,06/10/19 07:15:00 AM,-0.08,15.94,,,,
7855,06/10/19 07:30:00 AM,-0.08,15.94,,,,
7856,06/10/19 07:45:00 AM,-0.08,15.94,,,,
7857,06/10/19 08:00:00 AM,-0.08,15.94,,,,
7858,06/10/19 08:15:00 AM,-0.08,15.94,,,,
7859,06/10/19 08:30:00 AM,-0.08,15.94,,,,
7860,06/10/19 08:45:00 AM,-0.08,15.92,,,,
7861,06/10/19 09:00:00 AM,-0.08,15.92,,,,
7862,06/10/19 09:15:00 AM,-0.08,15.92,,,,
7863,06/10/19 09:30:00 AM,-0.08,15.92,,,,
7864,06/10/19 09:45:00 AM,-0.08,15.92,,,,
7865,06/10/19 10:00:00 AM,-0.08,15.92,,,,
7866,06/10/19 10:15:00 AM,-0.08,15.92,,,,
7867,06/10/19 10:30:00 AM,-0.08,15.92,,,,
7868,06/10/19 10:45:00 AM,-0.08,15.92,,,,
7869,06/10/19 11:00:00 AM,-0.08,15.92,,,,
7870,06/10/19 11:15:00 AM,-0.08,15.94,,,,
7871,06/10/19 11:30:00 AM,-0.08,15.94,,,,
7872,06/10/19 11:45:00 AM,-0.08,15.94,,,,
7873,06/10/19 12:00:00 PM,-0.08,15.94,,,,
7874,06/10/19 12:15:00 PM,-0.08,15.94,,,,
7875,06/10/19 12:30:00 PM,-0.08,15.96,,,,
7876,06/10/19 12:45:00 PM,-0.08,15.96,,,,
7877,06/10/19 01:00:00 PM,-0.08,15.96,,,,
7878,06/10/19 01:15:00 PM,-0.08,15.98,,,,
7879,06/10/19 01:30:00 PM,-0.08,15.98,,,,
7880,06/10/19 01:45:00 PM,-0.08,16.00,,,,
7881,06/10/19 02:00:00 PM,-0.08,16.00,,,,
7882,06/10/19 02:15:00 PM,-0.08,16.02,,,,
7883,06/10/19 02:30:00 PM,-0.08,16.02,,,,
7884,06/10/19 02:45:00 PM,-0.08,16.04,,,,
7885,06/10/19 03:00:00 PM,-0.08,16.04,,,,
7886,06/10/19 03:15:00 PM,-0.08,16.06,,,,
7887,06/10/19 03:30:00 PM,-0.08,16.08,,,,
7888,06/10/19 03:45:00 PM,-0.08,16.08,,,,
7889,06/10/19 04:00:00 PM,-0.08,16.10,,,,
7890,06/10/19 04:15:00 PM,-0.08,16.10,,,,
7891,06/10/19 04:30:00 PM,-0.08,16.12,,,,
7892,06/10/19 04:45:00 PM,-0.08,16.14,,,,
7893,06/10/19 05:00:00 PM,-0.08,16.14,,,,
7894,06/10/19 05:15:00 PM,-0.08,16.16,,,,
7895,06/10/19 05:30:00 PM,-0.08,16.16,,,,
7896,06/10/19 05:45:00 PM,-0.08,16.18,,,,
7897,06/10/19 06:00:00 PM,-0.08,16.18,,,,
7898,06/10/19 06:15:00 PM,-0.08,16.18,,,,
7899,06/10/19 06:30:00 PM,-0.08,16.20,,,,
7900,06/10/19 06:45:00 PM,-0.08,16.22,,,,
7901,06/10/19 07:00:00 PM,-0.08,16.22,,,,
7902,06/10/19 07:15:00 PM,-0.08,16.22,,,,
7903,06/10/19 07:30:00 PM,-0.08,16.22,,,,
7904,06/10/19 07:45:00 PM,-0.08,16.22,,,,
7905,06/10/19 08:00:00 PM,-0.08,16.24,,,,
7906,06/10/19 08:15:00 PM,-0.08,16.24,,,,
7907,06/10/19 08:30:00 PM,-0.08,16.24,,,,
7908,06/10/19 08:45:00 PM,-0.08,16.24,,,,
7909,06/10/19 09:00:00 PM,-0.08,16.24,,,,
7910,06/10/19 09:15:00 PM,-0.08,16.26,,,,
7911,06/10/19 09:30:00 PM,-0.08,16.26,,,,
7912,06/10/19 09:45:00 PM,-0.08,16.26,,,,
7913,06/10/19 10:00:00 PM,-0.08,16.26,,,,
7914,06/10/19 10:15:00 PM,-0.08,16.26,,,,
7915,06/10/19 10:30:00 PM,-0.08,16.26,,,,
7916,06/10/19 10:45:00 PM,-0.08,16.26,,,,
7917,06/10/19 11:00:00 PM,-0.08,16.26,,,,
7918,06/10/19 11:15:00 PM,-0.08,16.26,,,,
7919,06/10/19 11:30:00 PM,-0.08,16.26,,,,
7920,06/10/19 11:45:00 PM,-0.08,16.26,,,,
7921,06/11/19 12:00:00 AM,-0.08,16.26,,,,
7922,06/11/19 12:15:00 AM,-0.08,16.26,,,,
7923,06/11/19 12:30:00 AM,-0.08,16.26,,,,
7924,06/11/19 12:45:00 AM,-0.08,16.26,,,,
7925,06/11/19 01:00:00 AM,-0.08,16.24,,,,
7926,06/11/19 01:15:00 AM,-0.08,16.24,,,,
7927,06/11/19 01:30:00 AM,-0.08,16.24,,,,
7928,06/11/19 01:45:00 AM,-0.08,16.24,,,,
7929,06/11/19 02:00:00 AM,-0.08,16.24,,,,
7930,06/11/19 02:15:00 AM,-0.08,16.24,,,,
7931,06/11/19 02:30:00 AM,-0.08,16.24,,,,
7932,06/11/19 02:45:00 AM,-0.08,16.22,,,,
7933,06/11/19 03:00:00 AM,-0.08,16.22,,,,
7934,06/11/19 03:15:00 AM,-0.08,16.22,,,,
7935,06/11/19 03:30:00 AM,-0.08,16.22,,,,
7936,06/11/19 03:45:00 AM,-0.08,16.22,,,,
7937,06/11/19 04:00:00 AM,-0.08,16.22,,,,
7938,06/11/19 04:15:00 AM,-0.08,16.22,,,,
7939,06/11/19 04:30:00 AM,-0.08,16.22,,,,
7940,06/11/19 04:45:00 AM,-0.08,16.22,,,,
7941,06/11/19 05:00:00 AM,-0.08,16.20,,,,
7942,06/11/19 05:15:00 AM,-0.08,16.20,,,,
7943,06/11/19 05:30:00 AM,-0.08,16.20,,,,
7944,06/11/19 05:45:00 AM,-0.08,16.20,,,,
7945,06/11/19 06:00:00 AM,-0.08,16.18,,,,
7946,06/11/19 06:15:00 AM,-0.08,16.18,,,,
7947,06/11/19 06:30:00 AM,-0.08,16.18,,,,
7948,06/11/19 06:45:00 AM,-0.08,16.18,,,,
7949,06/11/19 07:00:00 AM,-0.08,16.18,,,,
7950,06/11/19 07:15:00 AM,-0.08,16.16,,,,
7951,06/11/19 07:30:00 AM,-0.08,16.16,,,,
7952,06/11/19 07:45:00 AM,-0.08,16.16,,,,
7953,06/11/19 08:00:00 AM,-0.08,16.16,,,,
7954,06/11/19 08:15:00 AM,-0.08,16.16,,,,
7955,06/11/19 08:30:00 AM,-0.08,16.14,,,,
7956,06/11/19 08:45:00 AM,-0.08,16.14,,,,
7957,06/11/19 09:00:00 AM,-0.08,16.14,,,,
7958,06/11/19 09:15:00 AM,-0.08,16.14,,,,
7959,06/11/19 09:30:00 AM,-0.08,16.14,,,,
7960,06/11/19 09:45:00 AM,-0.08,16.12,,,,
7961,06/11/19 10:00:00 AM,-0.08,16.12,,,,
7962,06/11/19 10:15:00 AM,-0.08,16.12,,,,
7963,06/11/19 10:30:00 AM,-0.08,16.12,,,,
7964,06/11/19 10:45:00 AM,-0.08,16.12,,,,
7965,06/11/19 11:00:00 AM,-0.08,16.12,,,,
7966,06/11/19 11:15:00 AM,-0.08,16.12,,,,
7967,06/11/19 11:30:00 AM,-0.08,16.12,,,,
7968,06/11/19 11:45:00 AM,-0.08,16.12,,,,
7969,06/11/19 12:00:00 PM,-0.08,16.12,,,,
7970,06/11/19 12:15:00 PM,-0.08,16.12,,,,
7971,06/11/19 12:30:00 PM,-0.08,16.12,,,,
7972,06/11/19 12:45:00 PM,-0.08,16.12,,,,
7973,06/11/19 01:00:00 PM,-0.08,16.14,,,,
7974,06/11/19 01:15:00 PM,-0.08,16.14,,,,
7975,06/11/19 01:30:00 PM,-0.08,16.14,,,,
7976,06/11/19 01:45:00 PM,-0.08,16.14,,,,
7977,06/11/19 02:00:00 PM,-0.08,16.16,,,,
7978,06/11/19 02:15:00 PM,-0.08,16.16,,,,
7979,06/11/19 02:30:00 PM,-0.08,16.16,,,,
7980,06/11/19 02:45:00 PM,-0.08,16.18,,,,
7981,06/11/19 03:00:00 PM,-0.08,16.18,,,,
7982,06/11/19 03:15:00 PM,-0.08,16.18,,,,
7983,06/11/19 03:30:00 PM,-0.08,16.20,,,,
7984,06/11/19 03:45:00 PM,-0.08,16.20,,,,
7985,06/11/19 04:00:00 PM,-0.08,16.20,,,,
7986,06/11/19 04:15:00 PM,-0.08,16.22,,,,
7987,06/11/19 04:30:00 PM,-0.08,16.22,,,,
7988,06/11/19 04:45:00 PM,-0.08,16.22,,,,
7989,06/11/19 05:00:00 PM,-0.08,16.24,,,,
7990,06/11/19 05:15:00 PM,-0.08,16.24,,,,
7991,06/11/19 05:30:00 PM,-0.08,16.26,,,,
7992,06/11/19 05:45:00 PM,-0.08,16.26,,,,
7993,06/11/19 06:00:00 PM,-0.08,16.26,,,,
7994,06/11/19 06:15:00 PM,-0.08,16.28,,,,
7995,06/11/19 06:30:00 PM,-0.08,16.28,,,,
7996,06/11/19 06:45:00 PM,-0.08,16.30,,,,
7997,06/11/19 07:00:00 PM,-0.08,16.30,,,,
7998,06/11/19 07:15:00 PM,-0.08,16.30,,,,
7999,06/11/19 07:30:00 PM,-0.08,16.32,,,,
8000,06/11/19 07:45:00 PM,-0.08,16.32,,,,
8001,06/11/19 08:00:00 PM,-0.08,16.32,,,,
8002,06/11/19 08:15:00 PM,-0.08,16.32,,,,
8003,06/11/19 08:30:00 PM,-0.08,16.32,,,,
8004,06/11/19 08:45:00 PM,-0.08,16.34,,,,
8005,06/11/19 09:00:00 PM,-0.08,16.34,,,,
8006,06/11/19 09:15:00 PM,-0.08,16.34,,,,
8007,06/11/19 09:30:00 PM,-0.08,16.34,,,,
8008,06/11/19 09:45:00 PM,-0.08,16.34,,,,
8009,06/11/19 10:00:00 PM,-0.08,16.34,,,,
8010,06/11/19 10:15:00 PM,-0.08,16.34,,,,
8011,06/11/19 10:30:00 PM,-0.08,16.34,,,,
8012,06/11/19 10:45:00 PM,-0.08,16.36,,,,
8013,06/11/19 11:00:00 PM,-0.08,16.36,,,,
8014,06/11/19 11:15:00 PM,-0.08,16.36,,,,
8015,06/11/19 11:30:00 PM,-0.08,16.36,,,,
8016,06/11/19 11:45:00 PM,-0.08,16.36,,,,
8017,06/12/19 12:00:00 AM,-0.08,16.36,,,,
8018,06/12/19 12:15:00 AM,-0.08,16.36,,,,
8019,06/12/19 12:30:00 AM,-0.08,16.36,,,,
8020,06/12/19 12:45:00 AM,-0.08,16.36,,,,
8021,06/12/19 01:00:00 AM,-0.08,16.36,,,,
8022,06/12/19 01:15:00 AM,-0.08,16.36,,,,
8023,06/12/19 01:30:00 AM,-0.08,16.36,,,,
8024,06/12/19 01:45:00 AM,-0.08,16.36,,,,
8025,06/12/19 02:00:00 AM,-0.08,16.36,,,,
8026,06/12/19 02:15:00 AM,-0.08,16.36,,,,
8027,06/12/19 02:30:00 AM,-0.08,16.36,,,,
8028,06/12/19 02:45:00 AM,-0.08,16.38,,,,
8029,06/12/19 03:00:00 AM,-0.08,16.36,,,,
8030,06/12/19 03:15:00 AM,-0.08,16.38,,,,
8031,06/12/19 03:30:00 AM,-0.08,16.38,,,,
8032,06/12/19 03:45:00 AM,-0.08,16.36,,,,
8033,06/12/19 04:00:00 AM,-0.08,16.36,,,,
8034,06/12/19 04:15:00 AM,-0.08,16.36,,,,
8035,06/12/19 04:30:00 AM,-0.08,16.36,,,,
8036,06/12/19 04:45:00 AM,-0.08,16.36,,,,
8037,06/12/19 05:00:00 AM,-0.08,16.36,,,,
8038,06/12/19 05:15:00 AM,-0.08,16.36,,,,
8039,06/12/19 05:30:00 AM,-0.08,16.36,,,,
8040,06/12/19 05:45:00 AM,-0.08,16.34,,,,
8041,06/12/19 06:00:00 AM,-0.08,16.34,,,,
8042,06/12/19 06:15:00 AM,-0.08,16.34,,,,
8043,06/12/19 06:30:00 AM,-0.08,16.34,,,,
8044,06/12/19 06:45:00 AM,-0.08,16.34,,,,
8045,06/12/19 07:00:00 AM,-0.08,16.34,,,,
8046,06/12/19 07:15:00 AM,-0.08,16.34,,,,
8047,06/12/19 07:30:00 AM,-0.08,16.32,,,,
8048,06/12/19 07:45:00 AM,-0.08,16.32,,,,
8049,06/12/19 08:00:00 AM,-0.08,16.32,,,,
8050,06/12/19 08:15:00 AM,-0.08,16.32,,,,
8051,06/12/19 08:30:00 AM,-0.08,16.32,,,,
8052,06/12/19 08:45:00 AM,-0.08,16.32,,,,
8053,06/12/19 09:00:00 AM,-0.08,16.32,,,,
8054,06/12/19 09:15:00 AM,-0.08,16.30,,,,
8055,06/12/19 09:30:00 AM,-0.08,16.30,,,,
8056,06/12/19 09:45:00 AM,-0.08,16.30,,,,
8057,06/12/19 10:00:00 AM,-0.08,16.30,,,,
8058,06/12/19 10:15:00 AM,-0.08,16.30,,,,
8059,06/12/19 10:30:00 AM,-0.08,16.30,,,,
8060,06/12/19 10:45:00 AM,-0.08,16.30,,,,
8061,06/12/19 11:00:00 AM,-0.08,16.30,,,,
8062,06/12/19 11:15:00 AM,-0.08,16.30,,,,
8063,06/12/19 11:30:00 AM,-0.08,16.30,,,,
8064,06/12/19 11:45:00 AM,-0.08,16.30,,,,
8065,06/12/19 12:00:00 PM,-0.08,16.32,,,,
8066,06/12/19 12:15:00 PM,-0.08,16.32,,,,
8067,06/12/19 12:30:00 PM,-0.08,16.32,,,,
8068,06/12/19 12:45:00 PM,-0.08,16.32,,,,
8069,06/12/19 01:00:00 PM,-0.08,16.32,,,,
8070,06/12/19 01:15:00 PM,-0.08,16.32,,,,
8071,06/12/19 01:30:00 PM,-0.08,16.32,,,,
8072,06/12/19 01:45:00 PM,-0.08,16.32,,,,
8073,06/12/19 02:00:00 PM,-0.08,16.34,,,,
8074,06/12/19 02:15:00 PM,-0.08,16.34,,,,
8075,06/12/19 02:30:00 PM,-0.08,16.34,,,,
8076,06/12/19 02:45:00 PM,-0.08,16.34,,,,
8077,06/12/19 03:00:00 PM,-0.08,16.36,,,,
8078,06/12/19 03:15:00 PM,-0.08,16.36,,,,
8079,06/12/19 03:30:00 PM,-0.08,16.36,,,,
8080,06/12/19 03:45:00 PM,-0.08,16.38,,,,
8081,06/12/19 04:00:00 PM,-0.08,16.38,,,,
8082,06/12/19 04:15:00 PM,-0.08,16.38,,,,
8083,06/12/19 04:30:00 PM,-0.08,16.40,,,,
8084,06/12/19 04:45:00 PM,-0.08,16.40,,,,
8085,06/12/19 05:00:00 PM,-0.08,16.40,,,,
8086,06/12/19 05:15:00 PM,-0.08,16.40,,,,
8087,06/12/19 05:30:00 PM,-0.08,16.42,,,,
8088,06/12/19 05:45:00 PM,-0.08,16.42,,,,
8089,06/12/19 06:00:00 PM,-0.08,16.42,,,,
8090,06/12/19 06:15:00 PM,-0.08,16.44,,,,
8091,06/12/19 06:30:00 PM,-0.08,16.44,,,,
8092,06/12/19 06:45:00 PM,-0.08,16.44,,,,
8093,06/12/19 07:00:00 PM,-0.08,16.44,,,,
8094,06/12/19 07:15:00 PM,-0.08,16.44,,,,
8095,06/12/19 07:30:00 PM,-0.08,16.46,,,,
8096,06/12/19 07:45:00 PM,-0.08,16.46,,,,
8097,06/12/19 08:00:00 PM,-0.08,16.46,,,,
8098,06/12/19 08:15:00 PM,-0.08,16.46,,,,
8099,06/12/19 08:30:00 PM,-0.08,16.46,,,,
8100,06/12/19 08:45:00 PM,-0.08,16.48,,,,
8101,06/12/19 09:00:00 PM,-0.08,16.48,,,,
8102,06/12/19 09:15:00 PM,-0.08,16.48,,,,
8103,06/12/19 09:30:00 PM,-0.08,16.48,,,,
8104,06/12/19 09:45:00 PM,-0.08,16.48,,,,
8105,06/12/19 10:00:00 PM,-0.08,16.48,,,,
8106,06/12/19 10:15:00 PM,-0.08,16.50,,,,
8107,06/12/19 10:30:00 PM,-0.08,16.50,,,,
8108,06/12/19 10:45:00 PM,-0.08,16.50,,,,
8109,06/12/19 11:00:00 PM,-0.08,16.50,,,,
8110,06/12/19 11:15:00 PM,-0.08,16.50,,,,
8111,06/12/19 11:30:00 PM,-0.08,16.50,,,,
8112,06/12/19 11:45:00 PM,-0.08,16.50,,,,
8113,06/13/19 12:00:00 AM,-0.08,16.50,,,,
8114,06/13/19 12:15:00 AM,-0.08,16.50,,,,
8115,06/13/19 12:30:00 AM,-0.08,16.50,,,,
8116,06/13/19 12:45:00 AM,-0.08,16.52,,,,
8117,06/13/19 01:00:00 AM,-0.08,16.50,,,,
8118,06/13/19 01:15:00 AM,-0.08,16.50,,,,
8119,06/13/19 01:30:00 AM,-0.08,16.50,,,,
8120,06/13/19 01:45:00 AM,-0.08,16.50,,,,
8121,06/13/19 02:00:00 AM,-0.08,16.50,,,,
8122,06/13/19 02:15:00 AM,-0.08,16.50,,,,
8123,06/13/19 02:30:00 AM,-0.08,16.50,,,,
8124,06/13/19 02:45:00 AM,-0.08,16.50,,,,
8125,06/13/19 03:00:00 AM,-0.08,16.50,,,,
8126,06/13/19 03:15:00 AM,-0.08,16.50,,,,
8127,06/13/19 03:30:00 AM,-0.08,16.50,,,,
8128,06/13/19 03:45:00 AM,-0.08,16.50,,,,
8129,06/13/19 04:00:00 AM,-0.08,16.50,,,,
8130,06/13/19 04:15:00 AM,-0.08,16.48,,,,
8131,06/13/19 04:30:00 AM,-0.08,16.48,,,,
8132,06/13/19 04:45:00 AM,-0.08,16.48,,,,
8133,06/13/19 05:00:00 AM,-0.08,16.48,,,,
8134,06/13/19 05:15:00 AM,-0.08,16.48,,,,
8135,06/13/19 05:30:00 AM,-0.08,16.48,,,,
8136,06/13/19 05:45:00 AM,-0.08,16.46,,,,
8137,06/13/19 06:00:00 AM,-0.08,16.46,,,,
8138,06/13/19 06:15:00 AM,-0.08,16.46,,,,
8139,06/13/19 06:30:00 AM,-0.08,16.46,,,,
8140,06/13/19 06:45:00 AM,-0.08,16.46,,,,
8141,06/13/19 07:00:00 AM,-0.08,16.44,,,,
8142,06/13/19 07:15:00 AM,-0.08,16.44,,,,
8143,06/13/19 07:30:00 AM,-0.08,16.44,,,,
8144,06/13/19 07:45:00 AM,-0.08,16.44,,,,
8145,06/13/19 08:00:00 AM,-0.08,16.42,,,,
8146,06/13/19 08:15:00 AM,-0.08,16.42,,,,
8147,06/13/19 08:30:00 AM,-0.08,16.42,,,,
8148,06/13/19 08:45:00 AM,-0.08,16.42,,,,
8149,06/13/19 09:00:00 AM,-0.08,16.40,,,,
8150,06/13/19 09:15:00 AM,-0.08,16.40,,,,
8151,06/13/19 09:30:00 AM,-0.08,16.40,,,,
8152,06/13/19 09:45:00 AM,-0.08,16.40,,,,
8153,06/13/19 10:00:00 AM,-0.08,16.40,,,,
8154,06/13/19 10:15:00 AM,-0.08,16.38,,,,
8155,06/13/19 10:30:00 AM,-0.08,16.38,,,,
8156,06/13/19 10:45:00 AM,-0.08,16.38,,,,
8157,06/13/19 11:00:00 AM,-0.08,16.38,,,,
8158,06/13/19 11:15:00 AM,-0.08,16.38,,,,
8159,06/13/19 11:30:00 AM,-0.08,16.38,,,,
8160,06/13/19 11:45:00 AM,-0.08,16.38,,,,
8161,06/13/19 12:00:00 PM,-0.08,16.38,,,,
8162,06/13/19 12:15:00 PM,-0.08,16.38,,,,
8163,06/13/19 12:30:00 PM,-0.08,16.38,,,,
8164,06/13/19 12:45:00 PM,-0.08,16.38,,,,
8165,06/13/19 01:00:00 PM,-0.08,16.38,,,,
8166,06/13/19 01:15:00 PM,-0.08,16.38,,,,
8167,06/13/19 01:30:00 PM,-0.08,16.38,,,,
8168,06/13/19 01:45:00 PM,-0.08,16.38,,,,
8169,06/13/19 02:00:00 PM,-0.08,16.38,,,,
8170,06/13/19 02:15:00 PM,-0.08,16.40,,,,
8171,06/13/19 02:30:00 PM,-0.08,16.40,,,,
8172,06/13/19 02:45:00 PM,-0.08,16.40,,,,
8173,06/13/19 03:00:00 PM,-0.08,16.40,,,,
8174,06/13/19 03:15:00 PM,-0.08,16.42,,,,
8175,06/13/19 03:30:00 PM,-0.08,16.42,,,,
8176,06/13/19 03:45:00 PM,-0.08,16.42,,,,
8177,06/13/19 04:00:00 PM,-0.08,16.42,,,,
8178,06/13/19 04:15:00 PM,-0.08,16.42,,,,
8179,06/13/19 04:30:00 PM,-0.08,16.42,,,,
8180,06/13/19 04:45:00 PM,-0.08,16.42,,,,
8181,06/13/19 05:00:00 PM,-0.08,16.42,,,,
8182,06/13/19 05:15:00 PM,-0.08,16.44,,,,
8183,06/13/19 05:30:00 PM,-0.08,16.44,,,,
8184,06/13/19 05:45:00 PM,-0.08,16.44,,,,
8185,06/13/19 06:00:00 PM,-0.08,16.44,,,,
8186,06/13/19 06:15:00 PM,-0.08,16.44,,,,
8187,06/13/19 06:30:00 PM,-0.08,16.46,,,,
8188,06/13/19 06:45:00 PM,-0.08,16.46,,,,
8189,06/13/19 07:00:00 PM,-0.08,16.46,,,,
8190,06/13/19 07:15:00 PM,-0.08,16.46,,,,
8191,06/13/19 07:30:00 PM,-0.08,16.46,,,,
8192,06/13/19 07:45:00 PM,-0.08,16.46,,,,
8193,06/13/19 08:00:00 PM,-0.08,16.48,,,,
8194,06/13/19 08:15:00 PM,-0.08,16.48,,,,
